日期/时间,环境:场地室外空气干球温度[C](小时),热区:空间102:区平均气温[C](小时),热区:空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能[KWh](小时),VRF热泵:VRF热泵冷却电能[kwh](小时),VRF热泵:VRF热泵加热电能[kwh](小时)
 10/28  20:00:00,18.5,23.08799919,63.34543257,489.5147718,-1.535648974,52.84016991,0.09590466,0,0
 10/28  21:00:00,17.7625,22.8086453,64.01746838,442.6101444,-1.591728682,55.89480099,0.09590466,0,0
 10/28  22:00:00,17.0625,22.56264032,64.31850152,422.8523917,-0.601881121,12.59988457,0.09590466,0,0
 10/28  23:00:00,16.3625,22.30917355,64.23242919,414.5406596,-0.651200875,13.91009179,0.09590466,0,0
 10/28  24:00:00,15.725,20.20984842,71.40399382,411.0332391,-0.911126916,23.06571638,0,0,0
 10/29  01:00:00,15.0625,19.33063002,72.81080153,409.371714,-1.180796741,34.32167874,0,0,0
 10/29  02:00:00,14.425,19.08845527,71.38592342,408.8346939,-1.248518993,37.65500177,0,0,0
 10/29  03:00:00,13.7625,18.85902803,69.83312161,408.6401365,-1.309675147,40.77066369,0,0,0
 10/29  04:00:00,13.0625,18.61721271,68.41819141,408.5697472,-1.374211442,44.14511351,0,0,0
 10/29  05:00:00,12.3625,18.37902781,67.19149576,408.5443213,-1.436713652,47.47931315,0,0,0
 10/29  06:00:00,11.725,18.15421294,66.173406,408.5351522,-1.496415748,50.7062813,0,0,0
 10/29  07:00:00,11.25,17.96490442,65.07616044,408.5318512,-1.551762463,53.71758893,0,0,0
 10/29  08:00:00,10.975,19.23853402,58.64575666,408.5307184,-2.464894381,92.41033629,0.09590466,0,0
 10/29  09:00:00,12.8375,20.02924104,56.84812235,408.5302828,-2.292902379,87.99734417,0.09590466,0,0
 10/29  10:00:00,16.125,22.46427798,57.62735065,598.1658053,-1.917403689,72.32029952,0.09590466,0,0
 10/29  11:00:00,18.7125,23.54858057,63.51448293,732.0616897,-1.56132449,54.23850103,0.09590466,0,0
 10/29  12:00:00,20.125,23.96199295,66.11961569,758.9070591,-1.435967162,47.44096076,0.09590466,0.422767646,0
 10/29  13:00:00,20.6875,23.99377091,65.41912042,724.2989692,-1.406640272,45.86605322,0.09590466,0.108771804,0
 10/29  14:00:00,20.8,24.00198905,62.44119466,707.5196685,-1.415312953,46.32969722,0.09590466,1.003434263,0
 10/29  15:00:00,20.8625,24.00201048,59.36521709,712.8242005,-1.430316335,47.13398088,0.09590466,1.390492015,0
 10/29  16:00:00,21.025,24.0019335,58.66307366,766.6549304,-1.43360807,47.31075786,0.09590466,3.164940191,0
 10/29  17:00:00,20.975,24.00159588,58.6440844,775.2995498,-1.429316917,47.08024097,0.09590466,2.237749154,0
 10/29  18:00:00,20.525,23.95395034,58.10911856,691.8553659,-1.434499404,47.3587679,0.09590466,0,0
 10/29  19:00:00,19.8,23.54453586,58.81326801,579.0400656,-1.491195902,50.42481286,0.09590466,0,0
 10/29  20:00:00,18.9375,23.12636794,59.96644103,489.829002,-1.566130228,54.50042041,0.09590466,0,0
 10/29  21:00:00,18.1625,22.842962,61.12385793,442.7745484,-1.620315093,57.44959147,0.09590466,0,0
 10/29  22:00:00,17.5875,22.63701846,62.36898523,422.9386484,-0.619045581,13.04127589,0.09590466,0,0
 10/29  23:00:00,17.15,22.47716753,63.24872689,414.5870539,-0.645628064,13.75337524,0.09590466,0,0
 10/29  24:00:00,16.875,20.4861494,71.56933013,411.058811,-0.875865006,21.68155785,0,0,0
 10/30  01:00:00,16.7375,19.7223289,74.84248634,409.3842295,-1.112447715,31.0873774,0,0,0
 10/30  02:00:00,16.6375,19.63779102,75.08419194,408.8410085,-1.138628457,32.30525329,0,0,0
 10/30  03:00:00,16.5375,19.57129333,75.53002304,408.6432283,-1.15644501,33.14737217,0,0,0
 10/30  04:00:00,16.375,19.49550384,76.23477227,408.5712164,-1.172813407,33.93009487,0,0,0
 10/30  05:00:00,16.175,19.40637233,77.19896189,408.5449982,-1.1914053,34.82889718,0,0,0
 10/30  06:00:00,15.9125,19.30063986,78.19367832,408.5354552,-1.212504562,35.8614821,0,0,0
 10/30  07:00:00,15.7375,19.20988481,78.94387392,408.5319831,-1.234965677,36.97372048,0,0,0
 10/30  08:00:00,15.6375,20.81295269,71.47216998,408.5307777,-2.099816609,80.69100449,0.09590466,0,0
 10/30  09:00:00,15.9125,21.59803761,67.52347788,408.5303086,-1.895180139,71.81231539,0.09590466,0,0
 10/30  10:00:00,16.5375,23.01435703,64.88635916,601.1523963,-1.69274148,61.27531684,0.09590466,0,0
 10/30  11:00:00,17.3,23.31948651,64.89997033,725.3733975,-1.550754799,53.66260355,0.09590466,0,0
 10/30  12:00:00,18.0375,23.54571263,62.17351774,754.9674932,-1.524626456,52.23957989,0.09590466,0,0
 10/30  13:00:00,18.675,23.52483891,58.11127397,721.609681,-1.530098978,52.53771791,0.09590466,0,0
 10/30  14:00:00,19.275,23.77088849,53.0259021,705.7272263,-1.528298694,52.43947451,0.09590466,0,0
 10/30  15:00:00,19.8125,23.97191681,49.20034144,711.5992901,-1.506094728,51.23135931,0.09590466,0.153292945,0
 10/30  16:00:00,20.1875,24.0017782,48.13070344,765.7678398,-1.500497381,50.92716352,0.09590466,2.284649208,0
 10/30  17:00:00,20.1125,24.00156794,47.70223545,774.4856201,-1.49755716,50.7674541,0.09590466,1.284409982,0
 10/30  18:00:00,19.5625,23.758338,47.38303927,691.0799542,-1.527456925,52.39414725,0.09590466,0,0
 10/30  19:00:00,18.7375,23.26039302,47.88590577,578.3972619,-1.608617374,56.81206727,0.09590466,0,0
 10/30  20:00:00,17.775,22.78002685,49.04309306,489.3593934,-1.695489695,61.5060023,0.09590466,0,0
 10/30  21:00:00,16.8375,22.41862272,50.6386736,442.4802759,-1.761976105,65.03723817,0.09590466,0,0
 10/30  22:00:00,16.125,22.13380514,52.39371702,422.7707088,-0.773315101,17.60320869,0.09590466,0,0
 10/30  23:00:00,15.5875,21.90339407,53.7088715,414.4971397,-0.811296797,18.88243129,0.09590466,0,0
 10/30  24:00:00,15.275,19.90122169,60.94362161,410.980609,-1.05411035,28.89029613,0,0,0
 10/31  01:00:00,15.075,19.20832181,63.65335381,409.3654941,-1.277883698,39.13794417,0,0,0
 10/31  02:00:00,14.9375,19.10236116,64.13602862,408.8329541,-1.309255779,40.74595858,0,0,0
 10/31  03:00:00,14.775,19.01453576,64.78198844,408.6398413,-1.330524577,41.84904066,0,0,0
 10/31  04:00:00,14.5125,18.90454089,65.84140691,408.5698106,-1.353122748,43.03127483,0,0,0
 10/31  05:00:00,14.2125,18.78026161,67.1904771,408.5444207,-1.378486254,44.36908464,0,0,0
 10/31  06:00:00,13.9125,18.65522632,68.60801962,408.5352204,-1.403853426,45.7176741,0,0,0
 10/31  07:00:00,13.675,18.54253324,69.72757643,408.5318887,-1.429230509,47.07586538,0,0,0
 10/31  08:00:00,13.5375,19.9551663,63.95537208,408.5307375,-2.313734369,88.34824748,0.09590466,0,0
 10/31  09:00:00,14.0625,20.61754664,61.73652661,408.5302915,-2.138826582,82.60800854,0.09590466,0,0
 10/31  10:00:00,15.2125,22.40545979,60.06704545,601.0303162,-1.880028023,70.76143928,0.09590466,0,0
 10/31  11:00:00,16.45,22.95046002,61.82968641,725.7825818,-1.665099523,59.87445451,0.09590466,0,0
 10/31  12:00:00,17.65,23.32042414,61.15034645,755.2528128,-1.59701574,56.1821239,0.09590466,0,0
 10/31  13:00:00,18.725,23.4256862,58.91018871,721.9425934,-1.563952574,54.38181167,0.09590466,0,0
 10/31  14:00:00,19.6625,23.85185198,54.98837003,706.1238729,-1.501207009,50.96737599,0.09590466,0.040977022,0
 10/31  15:00:00,20.4375,24.00055973,52.12405535,712.0914265,-1.477660644,49.68832373,0.09590466,0.867189429,0
 10/31  16:00:00,20.95,24.00209383,51.07599318,766.4333401,-1.478764913,49.74821827,0.09590466,3.126848637,0
 10/31  17:00:00,20.7875,24.00212339,49.52619701,775.1983805,-1.461581617,48.81833431,0.09590466,2.60122928,0
 10/31  18:00:00,19.85,23.8720347,46.67978433,691.4824224,-1.500303952,50.91775751,0.09590466,0,0
 10/31  19:00:00,18.525,23.25396703,44.56770881,578.4257915,-1.615556386,57.18658019,0.09590466,0,0
 10/31  20:00:00,17.4375,22.69676573,43.31038739,489.240237,-1.738648392,63.80209256,0.09590466,0,0
 10/31  21:00:00,17.1,22.47532958,43.67406909,442.4003659,-1.798236995,66.92880708,0.09590466,0,0
 10/31  22:00:00,17.85,22.63074378,45.93916123,422.7628405,-0.739945004,16.53558003,0.09590466,0,0
 10/31  23:00:00,18.9875,23.00114801,50.02636029,414.5279301,-0.649947292,13.88787907,0.09590466,0,0
 10/31  24:00:00,19.275,21.35583005,61.44429207,411.0474635,-0.767357074,17.74755304,0,0,0
 11/01  01:00:00,18.575,20.40398422,69.45146891,410.1604939,-0.390303893,8.177783899,0,0,0
 11/01  02:00:00,17.45,20.01809939,71.76711471,410.230013,-0.442722033,9.095028044,0,0,0
 11/01  03:00:00,16.625,19.71773553,72.22718831,410.2554387,-0.499215587,10.21183821,0,0,0
 11/01  04:00:00,16.4,19.5889145,72.69035519,410.2647021,-0.53148448,10.91013243,0,0,0
 11/01  05:00:00,16.3375,19.53493745,73.76985189,410.2680721,-0.541246783,11.1308797,0,0,0
 11/01  06:00:00,16.2375,19.47590208,74.90466029,410.2692985,-0.549451027,11.31983676,0,0,0
 11/01  07:00:00,16.1375,19.416754,75.53890232,410.2697448,-0.559884401,11.56446787,0,0,0
 11/01  08:00:00,16.0375,21.04139629,68.2418288,410.2698991,-1.424842332,46.89897399,0.09590466,0,0
 11/01  09:00:00,16,21.78143148,64.81575185,410.2699609,-1.257672586,38.11307179,0.09590466,0,0
 11/01  10:00:00,16,23.01905186,63.32449894,605.8557516,-1.114185678,31.28118383,0.09590466,0,0
 11/01  11:00:00,16.0625,23.09157691,64.93139739,725.5289985,-1.026112293,27.23317466,0.09590466,0,0
 11/01  12:00:00,16.1,23.1080229,64.63159609,755.365392,-1.027893671,27.30887281,0.09590466,0,0
 11/01  13:00:00,16.1625,22.88132628,63.8030939,721.9232369,-1.053467389,28.4298237,0.09590466,0,0
 11/01  14:00:00,16.2625,22.95834414,62.2845922,705.946168,-1.066476449,29.0013374,0.09590466,0,0
 11/01  15:00:00,16.3,23.02458082,61.53027156,711.5690205,-1.056483754,28.55747411,0.09590466,0,0
 11/01  16:00:00,16.2375,23.29835494,61.07371843,765.0750818,-1.025166504,27.19699922,0.09590466,0,0
 11/01  17:00:00,16.0125,23.12066712,61.36871796,773.0946042,-1.027018306,27.27475918,0.09590466,0,0
 11/01  18:00:00,15.7125,22.58854507,60.88194462,689.8295958,-1.101838278,30.61711663,0.09590466,0,0
 11/01  19:00:00,15.5375,22.10296266,59.86448988,577.9625325,-1.192979205,34.91538594,0.09590466,0,0
 11/01  20:00:00,15.5625,21.82967234,59.13025858,489.8360941,-1.253768211,37.91773744,0.09590466,0,0
 11/01  21:00:00,15.6625,21.77759235,58.99397905,443.6094165,-1.275431095,39.01151671,0.09590466,0,0
 11/01  22:00:00,15.7625,21.78894814,59.43369079,424.2460818,-0.270013299,6.513966734,0.09590466,0,0
 11/01  23:00:00,15.8,21.79333095,60.01459443,416.1301721,-0.267483496,6.485635066,0.09590466,0,0
 11/01  24:00:00,15.7375,19.91782132,67.63808461,412.6797944,-0.441616097,9.39781747,0,0,0
 11/02  01:00:00,15.6375,19.24680357,70.43080494,411.0930905,-0.620741278,13.0858975,0,0,0
 11/02  02:00:00,15.5375,19.15962981,70.83754995,410.569031,-0.641960647,13.65278679,0,0,0
 11/02  03:00:00,15.375,19.07218968,71.06522375,410.3786165,-0.65986978,14.14734538,0,0,0
 11/02  04:00:00,15.175,18.97488506,71.35215842,410.3094391,-0.680201251,14.72558224,0,0,0
 11/02  05:00:00,14.975,18.87960162,71.82503204,410.2843157,-0.699706709,15.29695175,0,0,0
 11/02  06:00:00,14.8375,18.79690376,72.52146852,410.2751951,-0.717069651,15.81934939,0,0,0
 11/02  07:00:00,14.675,18.71492151,73.10567848,410.2718849,-0.732694876,16.30073712,0,0,0
 11/02  08:00:00,14.6,20.24214407,66.53635146,410.2707379,-1.605193335,56.60043398,0.09590466,0,0
 11/02  09:00:00,14.6625,20.92018507,63.72524388,410.2702924,-1.451001712,48.24786899,0.09590466,0,0
 11/02  10:00:00,14.825,22.29572733,61.930358,602.5397457,-1.290572808,39.87785467,0.09590466,0,0
 11/02  11:00:00,15.025,22.4711299,63.47693337,726.8264839,-1.180386253,34.29516136,0.09590466,0,0
 11/02  12:00:00,15.2875,22.55149691,63.28270884,755.7929595,-1.172222538,33.90189149,0.09590466,0,0
 11/02  13:00:00,15.65,22.40960929,62.57434871,722.0871812,-1.182477156,34.39825211,0.09590466,0,0
 11/02  14:00:00,16.175,22.61814648,61.1880063,706.1351872,-1.174007358,33.989727,0.09590466,0,0
 11/02  15:00:00,16.8375,22.86925836,60.96240017,711.9854183,-1.132401905,32.01514653,0.09590466,0,0
 11/02  16:00:00,17.6,23.37242867,61.75629694,765.938148,-1.057952579,28.63975054,0.09590466,0,0
 11/02  17:00:00,18.15,23.43779242,64.09882085,774.6046061,-1.006308502,26.38627781,0.09590466,0,0
 11/02  18:00:00,18.175,23.08999876,66.01476209,691.6610296,-1.029498196,27.38695414,0.09590466,0,0
 11/02  19:00:00,17.725,22.63821955,66.7179644,579.4869696,-1.095577525,30.32243427,0.09590466,0,0
 11/02  20:00:00,17.0625,22.23528668,66.66617111,490.7880163,-1.164324722,33.52900121,0.09590466,0,0
 11/02  21:00:00,16.425,21.96689248,66.12431212,444.0905047,-1.218302399,36.14871118,0.09590466,0,0
 11/02  22:00:00,15.95,21.77322468,65.60814179,424.4625969,-0.250603464,6.305115886,0.09590466,0,0
 11/02  23:00:00,15.7375,21.66043649,65.06753087,416.2226907,-0.276634376,6.589964567,0.09590466,0,0
 11/02  24:00:00,15.7,19.76434346,72.52236296,412.7182931,-0.461783828,9.785519997,0,0,0
 11/03  01:00:00,15.7,19.1188706,74.88478319,411.1066224,-0.639611764,13.58965223,0,0,0
 11/03  02:00:00,15.7625,19.07887923,74.70988262,410.5741798,-0.656766218,14.06019403,0,0,0
 11/03  03:00:00,15.8,19.0529272,74.86456886,410.3806386,-0.665501542,14.30523131,0,0,0
 11/03  04:00:00,15.7375,19.00550206,75.19109246,410.3102456,-0.675810774,14.59874146,0,0,0
 11/03  05:00:00,15.575,18.93259507,75.65843604,410.2846369,-0.687982582,14.9512664,0,0,0
 11/03  06:00:00,15.375,18.84489681,76.02819459,410.275321,-0.704709233,15.44613044,0,0,0
 11/03  07:00:00,15.2375,18.77045429,76.18122689,410.2719337,-0.721573305,15.95697348,0,0,0
 11/03  08:00:00,15.1375,20.36740347,68.86176093,410.2707582,-1.588690325,55.70902766,0.09590466,0,0
 11/03  09:00:00,15.35,21.11207971,65.96712154,410.2703008,-1.423600803,46.77482809,0.09590466,0,0
 11/03  10:00:00,15.8125,22.50944678,64.8464994,602.851394,-1.253915524,38.02849,0.09590466,0,0
 11/03  11:00:00,16.1875,22.71440581,67.24600557,726.9401964,-1.134087436,32.09193396,0.09590466,0,0
 11/03  12:00:00,16.425,22.79809946,67.43079389,756.2954357,-1.120483738,31.45801547,0.09590466,0,0
 11/03  13:00:00,16.625,22.62253272,66.97058136,722.7101897,-1.133614392,32.07308878,0.09590466,0,0
 11/03  14:00:00,16.825,22.74356187,65.33412204,706.628876,-1.137497869,32.25258111,0.09590466,0,0
 11/03  15:00:00,17.025,22.86083785,64.43599193,712.2451759,-1.11972934,31.42270107,0.09590466,0,0
 11/03  16:00:00,17.225,23.20891166,64.14053699,765.8718452,-1.075102846,29.39524015,0.09590466,0,0
 11/03  17:00:00,17.2375,23.11979002,65.04161598,774.1485554,-1.057344266,28.59682863,0.09590466,0,0
 11/03  18:00:00,17.0125,22.65670973,65.47719603,690.9878028,-1.113474815,31.14727146,0.09590466,0,0
 11/03  19:00:00,16.65,22.1775251,65.36907461,578.9157278,-1.194824052,35.00463399,0.09590466,0,0
 11/03  20:00:00,16.25,21.82028619,65.23380123,490.4398471,-1.260690882,38.26821422,0.09590466,0,0
 11/03  21:00:00,15.85,21.6196736,65.07193102,443.9179464,-1.302528034,40.39932378,0.09590466,0,0
 11/03  22:00:00,15.575,21.48765265,65.21522168,424.3857823,-0.322189902,7.158860652,0.09590466,0,0
 11/03  23:00:00,15.375,21.39230609,65.43907668,416.1901135,-0.338777801,7.387704802,0.09590466,0,0
 11/03  24:00:00,15.3,19.49361111,73.42669722,412.7042394,-0.524218435,11.08144527,0,0,0
 11/04  01:00:00,15.3,18.85466556,76.61729893,411.1014942,-0.6967291,15.2089872,0,0,0
 11/04  02:00:00,15.2375,18.78229303,77.09773209,410.5721525,-0.714287866,15.7347662,0,0,0
 11/04  03:00:00,15.2,18.72792957,77.47422362,410.379799,-0.727949457,16.15315637,0,0,0
 11/04  04:00:00,15.1375,18.67594531,77.84761317,410.3099016,-0.739489939,16.51319459,0,0,0
 11/04  05:00:00,15.0375,18.61235155,78.38269226,410.2844992,-0.752803771,16.93542529,0,0,0
 11/04  06:00:00,14.875,18.53487299,78.72272242,410.2752673,-0.76774634,17.4188099,0,0,0
 11/04  07:00:00,14.8,18.47162584,78.65065691,410.271913,-0.785567861,18.00694407,0,0,0
 11/04  08:00:00,14.8,20.07344694,71.08030519,410.2707497,-1.649488593,58.97922688,0.09590466,0,0
 11/04  09:00:00,14.8625,20.78156031,67.745865,410.2702972,-1.48759552,50.22719521,0.09590466,0,0
 11/04  10:00:00,15.0875,22.13515796,65.48237219,602.9402407,-1.331689763,41.98564541,0.09590466,0,0
 11/04  11:00:00,15.3875,22.31302002,66.8008798,726.9550812,-1.224008151,36.42939877,0.09590466,0,0
 11/04  12:00:00,15.75,22.42165399,66.06106002,756.2483994,-1.214506149,35.95993997,0.09590466,0,0
 11/04  13:00:00,15.9625,22.25281296,64.94307785,722.611797,-1.228770235,36.66885562,0.09590466,0,0
 11/04  14:00:00,16,22.33249742,62.64506333,706.486815,-1.241760626,37.3129562,0.09590466,0,0
 11/04  15:00:00,15.8125,22.35239259,60.39603251,711.960331,-1.243961995,37.42309231,0.09590466,0,0
 11/04  16:00:00,15.45,22.55991726,58.13796759,765.3414398,-1.232464645,36.85104127,0.09590466,0,0
 11/04  17:00:00,15.05,22.32470819,56.5777185,773.1851547,-1.254594793,37.96169031,0.09590466,0,0
 11/04  18:00:00,14.7125,21.75353843,54.48008853,688.3260766,-1.345057335,42.6219345,0.09590466,0,0
 11/04  19:00:00,14.475,21.23280038,52.3363916,576.1664561,-1.446639467,48.01677239,0.09590466,0,0
 11/04  20:00:00,14.4,20.90766635,50.83583235,488.9722548,-1.518724267,51.91879577,0.09590466,0,0
 11/04  21:00:00,14.4625,20.82759694,50.25343323,443.1881275,-1.548304899,53.52909967,0.09590466,0,0
 11/04  22:00:00,14.4375,20.80789447,50.39635188,424.0431498,-0.546923405,11.26126454,0.09590466,0,0
 11/04  23:00:00,14.15,20.70442053,50.90042183,416.0312463,-0.559306301,11.55127826,0.09590466,0,0
 11/04  24:00:00,13.6875,18.75585983,57.66456597,412.6328892,-0.753339826,17.2884951,0,0,0
 11/05  01:00:00,13.125,18.02989755,60.50004814,411.0736446,-0.936670348,23.53402989,0,0,0
 11/05  02:00:00,12.525,17.79681047,60.78470097,410.5603647,-0.982626506,25.39687735,0,0,0
 11/05  03:00:00,11.9875,17.59265539,60.90238596,410.3747787,-1.024663586,27.17167057,0,0,0
 11/05  04:00:00,11.6125,17.43200268,61.49194009,410.3077763,-1.058336102,28.64040242,0,0,0
 11/05  05:00:00,11.375,17.31130864,62.39665461,410.2836132,-1.082928181,29.73910754,0,0,0
 11/05  06:00:00,11.2375,17.2204459,63.19780577,410.2749043,-1.10222271,30.61596098,0,0,0
 11/05  07:00:00,11.2,17.15943225,63.87522527,410.2717668,-1.116740463,31.28410003,0,0,0
 11/05  08:00:00,11.2,18.56112836,58.60125962,410.2706874,-1.993498254,76.29433081,0.09590466,0,0
 11/05  09:00:00,11.5125,19.0905182,56.30742512,410.2702704,-1.865364631,70.34140973,0.09590466,0,0
 11/05  10:00:00,12.1375,20.75086051,53.84069497,602.99375,-1.681464566,60.67638181,0.09590466,0,0
 11/05  11:00:00,12.775,21.17036565,54.20069395,727.3043401,-1.528672861,52.45971768,0.09590466,0,0
 11/05  12:00:00,13.5,21.39992195,52.52967566,756.1404984,-1.504518169,51.14602397,0.09590466,0,0
 11/05  13:00:00,14.425,21.45690898,49.89787316,722.3162612,-1.485244032,50.09936507,0.09590466,0,0
 11/05  14:00:00,15.675,21.94508701,46.7598032,706.5955733,-1.437008893,47.49716988,0.09590466,0,0
 11/05  15:00:00,17.325,22.51513564,45.20447051,712.9209497,-1.351532768,42.95269165,0.09590466,0,0
 11/05  16:00:00,18.9375,23.22527381,45.93973219,767.7267593,-1.251725212,37.82738014,0.09590466,0,0
 11/05  17:00:00,19.3125,23.28716102,47.88610871,776.7451046,-1.19480279,34.99399384,0.09590466,0,0
 11/05  18:00:00,18.7625,22.81961592,48.50484509,693.1950038,-1.238585576,37.16362193,0.09590466,0,0
 11/05  19:00:00,17.875,22.2649456,48.35213421,580.2579387,-1.322835944,41.45769911,0.09590466,0,0
 11/05  20:00:00,16.875,21.76952661,48.41772788,491.0428819,-1.403749689,45.71522139,0.09590466,0,0
 11/05  21:00:00,15.875,21.40493012,49.0611668,444.130368,-1.461879064,48.83517846,0.09590466,0,0
 11/05  22:00:00,15.0625,21.10114822,50.06653871,424.4421309,-0.499452725,10.21579654,0.09590466,0,0
 11/05  23:00:00,14.4875,20.86079952,51.24304643,416.1951625,-0.532649636,10.93726679,0.09590466,0,0
 11/05  24:00:00,14.1125,18.88358919,59.01704946,412.7008116,-0.726099511,16.42925196,0,0,0
 11/06  01:00:00,13.8125,18.19591679,62.89064121,411.0983168,-0.90090161,22.13941041,0,0,0
 11/06  02:00:00,13.575,18.07544289,64.67168391,410.5701019,-0.921119329,22.91913004,0,0,0
 11/06  03:00:00,13.375,17.97788858,66.46704636,410.3786867,-0.934905789,23.46084865,0,0,0
 11/06  04:00:00,13.1125,17.86916636,68.18738624,410.3093441,-0.94963562,24.04824598,0,0,0
 11/06  05:00:00,12.8125,17.74968741,69.37133074,410.284232,-0.968396065,24.80869357,0,0,0
 11/06  06:00:00,12.5125,17.63092164,69.76583677,410.275144,-0.990839207,25.73638048,0,0,0
 11/06  07:00:00,12.275,17.52268884,69.71833235,410.271858,-1.015427728,26.77460315,0,0,0
 11/06  08:00:00,12.1375,18.91423285,62.94582992,410.2707244,-1.901740463,71.99868425,0.09590466,0,0
 11/06  09:00:00,12.35,19.44498838,59.45858107,410.2702855,-1.778156168,65.88549118,0.09590466,0,0
 11/06  10:00:00,12.875,21.10191953,55.71366255,602.8438058,-1.599260584,56.27568089,0.09590466,0,0
 11/06  11:00:00,13.5375,21.5266152,54.94868834,727.1510646,-1.452523275,48.32931174,0.09590466,0,0
 11/06  12:00:00,14.3,21.78312797,52.42030575,756.0982101,-1.425787312,46.89176914,0.09590466,0,0
 11/06  13:00:00,15.1625,21.82948941,48.96033535,722.3706082,-1.413703336,46.24393535,0.09590466,0,0
