日期-时间,环境:工地室外空气干球温度[C](小时),热区:第102空间:区平均气温[C](每小时),热区:空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人群:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能[Kwh](小时),VRF热泵：VRF热泵冷却电能[Kwh](小时),VRF热泵：VRF热泵加热电能[Kwh](小时),,,
 09/30  11:00:00,18.4625,24.03634217,76.64213176,710.0388459,-1.39997634,45.51118732,0.038361864,0,0,,,
 09/30  12:00:00,18.5625,24.08086686,76.72266215,726.2689303,-1.394830541,45.23665935,0.038361864,0,0,,,
 09/30  13:00:00,18.6625,23.88534912,76.36207478,683.9066315,-1.418049874,46.47856702,0.038361864,0,0,,,
 09/30  14:00:00,18.7625,23.98376774,75.16430039,669.2323442,-1.423380596,46.76226264,0.038361864,0,0,,,
 09/30  15:00:00,18.8,24.04567356,74.87020495,676.4132868,-1.405784148,45.82038623,0.038361864,0,0,,,
 09/30  16:00:00,18.55,24.25221161,74.38012838,731.7628551,-1.372657042,44.06259433,0.038361864,0,0,,,
 09/30  17:00:00,17.8375,23.92616525,74.02487774,733.5685784,-1.40599998,45.83794328,0.038361864,0,0,,,
 09/30  18:00:00,17.125,23.27567175,72.32685282,645.4482365,-1.538166397,52.9803912,0.038361864,0,0,,,
 09/30  19:00:00,16.9625,22.78903542,70.58751911,537.4907247,-1.668572474,60.05765062,0.038361864,0,0,,,
 09/30  20:00:00,17.3125,22.64983656,69.9768454,460.8458396,-1.72432905,63.04928934,0.038361864,0,0,,,
 09/30  21:00:00,17.875,22.79268132,70.51756269,426.1415507,-1.710196088,62.29585161,0.038361864,0,0,,,
 09/30  22:00:00,18.35,22.97109719,72.1657677,414.4705707,-0.616726077,12.98235592,0.038361864,0,0,,,
 09/30  23:00:00,18.625,23.08189055,73.82009897,410.539314,-0.580648712,12.06586671,0.038361864,0,0,,,
 09/30  24:00:00,18.7,21.365488,83.23833956,409.2872556,-0.770743778,17.97234726,0,0,0,,,
 10/01  01:00:00,18.7625,20.71723837,87.09637288,408.7923422,-0.789366376,18.13502415,0,0,0,,,
 10/01  02:00:00,18.8625,20.69652472,87.78526925,408.6259025,-0.799773923,18.48547502,0,0,0,,,
 10/01  03:00:00,18.9625,20.6963464,88.39166522,408.5650704,-0.80199139,18.56098593,0,0,0,,,
 10/01  04:00:00,19.0625,20.6996806,88.94718207,408.5428291,-0.803373208,18.60813084,0,0,0,,,
 10/01  05:00:00,19.1625,20.70665265,89.47282172,408.5346945,-0.803611665,18.61627817,0,0,0,,,
 10/01  06:00:00,19.2,20.6982369,89.94923162,408.5317182,-0.806103727,18.70160239,0,0,0,,,
 10/01  07:00:00,19.2,20.67581113,90.24691668,408.5306289,-0.812925644,18.93643016,0,0,0,,,
 10/01  08:00:00,19.2,22.45460749,80.85810301,408.5302246,-1.655273173,59.24138851,0.038361864,0,0,,,
 10/01  09:00:00,19.2,23.05763226,77.53806273,408.5300698,-1.465087554,49.00793668,0.038361864,0,0,,,
 10/01  10:00:00,19.2,24.11600683,76.52466011,606.3926391,-1.313552561,41.04947744,0.038361864,0,0,,,
 10/01  11:00:00,19.2,24.12458154,78.50700022,710.1171261,-1.223852281,36.42252962,0.038361864,0,0,,,
 10/01  12:00:00,19.2,24.14715008,78.38898722,726.4031372,-1.223644238,36.41109745,0.038361864,0,0,,,
 10/01  13:00:00,19.325,23.96828464,78.24627314,684.0900699,-1.24247808,37.35168473,0.038361864,0,0,,,
 10/01  14:00:00,19.65,24.13843179,77.60364733,669.4550407,-1.230948118,36.77635785,0.038361864,0,0,,,
 10/01  15:00:00,20.1125,24.32995531,78.14428403,676.7483433,-1.184848243,34.51293686,0.038361864,0,0,,,
 10/01  16:00:00,20.7375,24.77374463,78.95531858,732.3837457,-1.102609678,30.65357195,0.038361864,0,0,,,
 10/01  17:00:00,21.4375,24.8676277,80.8185254,734.8538647,-1.044597966,28.03541363,0.038361864,0,0,,,
 10/01  18:00:00,21.8875,24.68307082,81.79722071,647.1269746,-1.054487531,28.47550965,0.038361864,0,0,,,
 10/01  19:00:00,21.875,24.43901593,81.19998856,539.7529783,-1.100081471,30.52532977,0.038361864,0,0,,,
 10/01  20:00:00,21.425,24.17620829,79.16082815,461.9368957,-1.161823935,33.41073896,0.038361864,0,0,,,
 10/01  21:00:00,20.825,23.96878648,75.92636682,426.5824092,-1.227324155,36.59733496,0.038361864,0,0,,,
 10/01  22:00:00,20.2875,23.78916343,72.54283171,414.6260619,-0.249726897,6.299270813,0.038361864,0,0,,,
 10/01  23:00:00,19.9125,23.65445367,69.20738116,410.5871281,-0.299726116,6.870183404,0.038361864,0,0,,,
 10/01  24:00:00,19.675,21.84317939,73.76421269,409.3095823,-0.52494902,11.18618408,0,0,0,,,
 10/02  01:00:00,19.475,21.02693208,74.29172385,408.7945535,-0.773001043,17.59768884,0,0,0,,,
 10/02  02:00:00,19.3375,20.91911798,72.41108308,408.6267431,-0.818646023,19.13620224,0,0,0,,,
 10/02  03:00:00,19.175,20.83956363,71.39311721,408.5653808,-0.845726643,20.09374824,0,0,0,,,
 10/02  04:00:00,18.975,20.74905383,71.16329955,408.5429369,-0.871000926,21.01470982,0,0,0,,,
 10/02  05:00:00,18.7125,20.64412646,71.80939885,408.5347291,-0.892684086,21.82648294,0,0,0,,,
 10/02  06:00:00,18.475,20.53598571,72.94944253,408.531728,-0.91550693,22.70094466,0,0,0,,,
 10/02  07:00:00,18.275,20.4435165,74.45256755,408.5306312,-0.931637748,23.33182899,0,0,0,,,
 10/02  08:00:00,18.1375,22.11860839,67.98740903,408.5302257,-1.785349382,66.04903546,0.038361864,0,0,,,
 10/02  09:00:00,18.4125,22.8088607,65.91451114,408.5300711,-1.583949078,55.47110834,0.038361864,0,0,,,
 10/02  10:00:00,18.975,24.07411407,65.711438,606.6266087,-1.394163578,45.27239986,0.038361864,0,0,,,
 10/02  11:00:00,19.575,24.27268841,67.21579352,710.6434282,-1.26779155,38.62387409,0.038361864,0,0,,,
 10/02  12:00:00,20.05,24.45120103,65.7829891,727.1382981,-1.241225303,37.28697511,0.038361864,0,0,,,
 10/02  13:00:00,20.45,24.37979419,63.07558611,684.8806116,-1.250027427,37.72993447,0.038361864,0,0,,,
 10/02  14:00:00,20.85,24.58662981,59.50463049,670.2550242,-1.24649172,37.55093625,0.038361864,0,0,,,
 10/02  15:00:00,21.25,24.765236,57.35045269,677.6033705,-1.221487856,36.30492122,0.038361864,0,0,,,
 10/02  16:00:00,21.5875,25.12928178,56.8459589,733.3801416,-1.16386091,33.51080511,0.038361864,0,0,,,
 10/02  17:00:00,21.575,25.04979252,57.68227327,735.7264927,-1.141614258,32.44643535,0.038361864,0,0,,,
 10/02  18:00:00,21.1875,24.62505588,58.19649258,647.5509773,-1.199191988,35.22154604,0.038361864,0,0,,,
 10/02  19:00:00,20.5,24.15020302,58.76110528,539.8189878,-1.283275772,39.42118199,0.038361864,0,0,,,
 10/02  20:00:00,19.7625,23.73834621,59.80803978,461.8718188,-1.362137015,43.50887602,0.038361864,0,0,,,
 10/02  21:00:00,19.0625,23.46120273,61.13677501,426.5246653,-1.413105638,46.21241588,0.038361864,0,0,,,
 10/02  22:00:00,18.4875,23.23655578,62.34121835,414.5937804,-0.415983731,8.608891344,0.038361864,0,0,,,
 10/02  23:00:00,18.1125,23.07671814,63.26258556,410.5717661,-0.443953326,9.112813624,0.038361864,0,0,,,
 10/02  24:00:00,17.875,21.2402746,71.2058414,409.3018488,-0.652507871,14.3699179,0,0,0,,,
 10/03  01:00:00,17.675,20.49822954,74.98876714,408.7909667,-0.872022001,21.05420412,0,0,0,,,
 10/03  02:00:00,17.5375,20.3966987,75.66075486,408.6250694,-0.90041683,22.12032467,0,0,0,,,
 10/03  03:00:00,17.4375,20.32704623,76.43678009,408.5646322,-0.918011917,22.79801334,0,0,0,,,
 10/03  04:00:00,17.275,20.24854386,77.58592767,408.5426145,-0.932770824,23.37669995,0,0,0,,,
 10/03  05:00:00,17.075,20.15431245,78.95785651,408.5345932,-0.951323419,24.11608634,0,0,0,,,
 10/03  06:00:00,16.8125,20.04869876,80.20906938,408.5316717,-0.96944959,24.85182232,0,0,0,,,
 10/03  07:00:00,16.6375,19.95798034,80.77350858,408.530608,-0.991780075,25.77539021,0,0,0,,,
 10/03  08:00:00,16.5375,22.0293632,70.94885284,408.5302129,-1.782435458,65.80285721,0.038361864,0,0.158753781,,,
 10/03  09:00:00,16.8125,22.20513859,69.54011272,408.530068,-1.671736665,60.23296959,0.038361864,0,0,,,
 10/03  10:00:00,17.4375,23.56785463,67.00590055,602.3726184,-1.483380233,50.0322721,0.038361864,0,0,,,
 10/03  11:00:00,18.1375,23.85060166,66.71426131,711.0582026,-1.347588903,42.74074155,0.038361864,0,0,,,
 10/03  12:00:00,18.9,24.12145029,63.5021847,726.9943612,-1.314423398,41.01470433,0.038361864,0,0,,,
 10/03  13:00:00,19.7625,24.18514983,59.33402202,684.6899674,-1.308428028,40.70428435,0.038361864,0,0,,,
 10/03  14:00:00,20.725,24.55252053,55.06114652,670.2700733,-1.283597087,39.43173127,0.038361864,0,0,,,
 10/03  15:00:00,21.9125,24.97374452,52.63131405,677.9165802,-1.215109445,35.99845572,0.038361864,0,0,,,
 10/03  16:00:00,23.275,25.6955767,52.74331111,734.1157593,-1.074661078,29.41199702,0.038361864,0,0,,,
 10/03  17:00:00,24.2375,25.89932799,55.73188958,737.6293286,-0.987868454,25.61301296,0.038361864,0,0,,,
 10/03  18:00:00,24.1875,25.63382618,59.23980671,649.2347192,-0.987384951,25.59711588,0.038361864,0,0,,,
 10/03  19:00:00,23.125,25.15337188,62.06081736,540.9409434,-1.041166409,27.89833188,0.038361864,0,0,,,
 10/03  20:00:00,21.6,24.57825815,64.1373625,462.4273378,-1.132670757,32.03828834,0.038361864,0,0,,,
 10/03  21:00:00,20,24.05495716,65.42336707,426.7398703,-1.222618016,36.36857831,0.038361864,0,0,,,
 10/03  22:00:00,18.65,23.57082586,65.93692024,414.6649527,-0.276638597,6.601101851,0.038361864,0,0,,,
 10/03  23:00:00,17.7625,23.1955103,65.98337853,410.5930262,-0.353894234,7.612815751,0.038361864,0,0,,,
 10/03  24:00:00,17.25,21.24920686,73.24567761,409.3083872,-0.59461823,12.87500648,0,0,0,,,
 10/04  01:00:00,16.975,20.50338371,75.4173415,408.7924064,-0.827410813,19.44501403,0,0,0,,,
 10/04  02:00:00,16.8375,20.40752711,74.79930322,408.625335,-0.86024045,20.61936511,0,0,0,,,
 10/04  03:00:00,16.7375,20.33805857,73.96034633,408.5646309,-0.885409024,21.5522035,0,0,0,,,
 10/04  04:00:00,16.575,20.25640248,72.808665,408.5425767,-0.913080427,22.60788476,0,0,0,,,
 10/04  05:00:00,16.375,20.16577037,71.29197676,408.5345653,-0.944754068,23.85376346,0,0,0,,,
 10/04  06:00:00,16.1125,20.05809596,69.49748642,408.5316563,-0.980144184,25.29377642,0,0,0,,,
 10/04  07:00:00,15.9375,19.96273037,67.20538246,408.5306006,-1.020407593,26.98845596,0,0,0,,,
 10/04  08:00:00,15.8375,21.90754458,57.38250424,408.5302098,-1.837582067,68.63405736,0.038361864,0,0.165936663,,,
 10/04  09:00:00,16.6125,22.17684263,55.29779385,408.5300669,-1.739354053,63.84331083,0.038361864,0,0,,,
 10/04  10:00:00,18.0375,23.88297636,54.60540718,602.4631216,-1.489176537,50.3551812,0.038361864,0,0,,,
 10/04  11:00:00,19.35,24.38365453,57.07371031,711.4403219,-1.292058732,39.86302266,0.038361864,0,0,,,
 10/04  12:00:00,20.3625,24.72585907,57.62630856,727.5847447,-1.220814754,36.27665855,0.038361864,0,0,,,
 10/04  13:00:00,21.1375,24.78716764,57.0133712,685.2848135,-1.185705768,34.55237792,0.038361864,0,0,,,
 10/04  14:00:00,21.9,25.12253239,55.72312729,670.6669164,-1.136501139,32.21341508,0.038361864,0,0,,,
 10/04  15:00:00,22.825,25.47195579,55.42215136,678.1027867,-1.063056719,28.85706348,0.038361864,0,0,,,
 10/04  16:00:00,23.7,25.9933419,56.49481629,734.0525207,-0.958752698,24.44002987,0.038361864,0,0,,,
 10/04  17:00:00,23.8125,25.96862807,57.93600469,736.5414079,-0.917310383,22.77157818,0.038361864,0,0,,,
 10/04  18:00:00,23.325,25.59921077,57.44734014,648.2469198,-0.959668951,24.46678296,0.038361864,0,0,,,
 10/04  19:00:00,22.6625,25.16344599,56.03024738,540.2988913,-1.052471301,28.40015552,0.038361864,0,0,,,
 10/04  20:00:00,21.9625,24.79302169,54.96408238,462.1655279,-1.139125878,32.3354214,0.038361864,0,0,,,
 10/04  21:00:00,21.5125,24.61649351,54.6869929,426.6781054,-1.184544642,34.4960902,0.038361864,0,0,,,
 10/04  22:00:00,21.4,24.57562704,55.49437344,414.6700378,-0.155527856,5.501397662,0.038361864,0,0,,,
 10/04  23:00:00,21.15,24.5267591,56.82680791,410.6070069,-0.149137974,5.460909664,0.038361864,0,0,,,
 10/04  24:00:00,20.5625,22.63659918,64.59703554,409.3185147,-0.345833538,7.883779516,0,0,0,,,
 10/05  01:00:00,19.7375,21.5749757,68.98030227,408.7977437,-0.607119523,12.744983,0,0,0,,,
 10/05  02:00:00,18.9625,21.25815123,69.79645771,408.6277792,-0.678542183,14.6822566,0,0,0,,,
 10/05  03:00:00,18.5125,21.06734799,70.49797478,408.5656664,-0.72425523,16.04063083,0,0,0,,,
 10/05  04:00:00,18.3375,20.96742835,72.03203759,408.5430068,-0.747000527,16.75043174,0,0,0,,,
 10/05  05:00:00,18.05,20.85741238,74.21089892,408.5347424,-0.760311531,17.17738108,0,0,0,,,
 10/05  06:00:00,17.65,20.70826692,75.96845741,408.5317275,-0.785244807,17.99717499,0,0,0,,,
 10/05  07:00:00,17.3125,20.57131161,77.07494594,408.5306287,-0.813028374,18.94109733,0,0,0,,,
 10/05  08:00:00,17.1375,22.45495643,68.52564794,408.5302201,-1.636980296,58.24138454,0.038361864,0,0.107208491,,,
 10/05  09:00:00,17.225,22.74971429,66.74734309,408.5300704,-1.508942918,51.38622479,0.038361864,0,0,,,
 10/05  10:00:00,17.6125,24.02537133,64.68594944,606.4633668,-1.340003842,42.43756388,0.038361864,0,0,,,
 10/05  11:00:00,18.2375,24.23846386,64.48210501,710.0692663,-1.224425417,36.45009853,0.038361864,0,0,,,
 10/05  12:00:00,18.9375,24.46802779,61.49220874,726.4428968,-1.204259409,35.45704622,0.038361864,0,0,,,
 10/05  13:00:00,19.6375,24.47037507,57.53003912,684.2713632,-1.211224524,35.80064317,0.038361864,0,0,,,
 10/05  14:00:00,20.275,24.74017554,52.90346974,669.8267503,-1.20610746,35.54775508,0.038361864,0,0,,,
 10/05  15:00:00,20.6875,24.92912452,49.33162184,677.2633708,-1.187411522,34.63467296,0.038361864,0,0,,,
 10/05  16:00:00,20.8,25.23038535,47.30320869,733.0283988,-1.151721322,32.92810271,0.038361864,0,0,,,
 10/05  17:00:00,20.6125,25.07905507,46.19458151,735.2630498,-1.160114032,33.3261883,0.038361864,0,0,,,
 10/05  18:00:00,20.1875,24.60597814,44.91025877,647.0787919,-1.241495808,37.31616203,0.038361864,0,0,,,
 10/05  19:00:00,19.6875,24.13909919,44.16810003,539.4795118,-1.337179717,42.20446794,0.038361864,0,0,,,
 10/05  20:00:00,19.125,23.76561614,44.33968115,461.6826427,-1.412325509,46.17263014,0.038361864,0,0,,,
 10/05  21:00:00,18.525,23.5030348,45.4484516,426.4358853,-1.462548909,48.87110337,0.038361864,0,0,,,
 10/05  22:00:00,18.05,23.29171738,46.93306611,414.5574428,-0.461904164,9.45515963,0.038361864,0,0,,,
 10/05  23:00:00,17.65,23.11134874,48.22150769,410.5576132,-0.489873281,10.01532678,0.038361864,0,0,,,
 10/05  24:00:00,17.375,21.25680543,54.62402361,409.285374,-0.70597282,15.91904721,0,0,0,,,
 10/06  01:00:00,17.1125,20.55150539,57.56420547,408.7882812,-0.917858064,22.79461788,0,0,0,,,
 10/06  02:00:00,16.8125,20.40492335,58.29455159,408.6238714,-0.953236494,24.19409063,0,0,0,,,
 10/06  03:00:00,16.5125,20.27192215,59.11324322,408.5640989,-0.982657748,25.39640417,0,0,0,,,
 10/06  04:00:00,16.15,20.12731735,59.95764084,408.5423782,-1.013185718,26.67983449,0,0,0,,,
 10/06  05:00:00,15.75,19.968902,60.86444567,408.5344896,-1.047892803,28.18075173,0,0,0,,,
 10/06  06:00:00,15.35,19.81220672,61.83352309,408.531627,-1.081298564,29.66648333,0,0,0,,,
 10/06  07:00:00,15.1375,19.69558262,62.66919671,408.5305892,-1.111752412,31.05422114,0,0,0,,,
 10/06  08:00:00,15.1,21.83257606,55.59849912,408.5302057,-1.885574752,70.87679062,0.038361864,0,0.269806482,,,
 10/06  09:00:00,15.4125,21.80778259,56.65422352,408.5300654,-1.797047511,66.86383558,0.038361864,0,0.050105786,,,
 10/06  10:00:00,16.1,23.18540444,57.27254779,602.4327776,-1.611869641,56.9443234,0.038361864,0,0,,,
 10/06  11:00:00,17.025,23.54871583,60.35448052,711.0778799,-1.443391407,47.8374586,0.038361864,0,0,,,
 10/06  12:00:00,17.9,23.83488264,61.66843604,727.0048156,-1.386065771,44.77351576,0.038361864,0,0,,,
 10/06  13:00:00,18.325,23.76155097,62.08925109,684.525834,-1.369707768,43.90602726,0.038361864,0,0,,,
 10/06  14:00:00,18.0875,23.78971083,60.88522511,669.6870373,-1.377044891,44.29246891,0.038361864,0,0,,,
 10/06  15:00:00,17.4,23.63781758,59.64721759,676.6178013,-1.401979782,45.61843403,0.038361864,0,0,,,
 10/06  16:00:00,16.6,23.65909515,58.44029797,731.8133308,-1.418194556,46.48432048,0.038361864,0,0,,,
 10/06  17:00:00,15.925,23.28039832,58.17010907,733.5277206,-1.468799682,49.21173722,0.038361864,0,0,,,
 10/06  18:00:00,15.45,22.62797637,58.1718942,645.4310157,-1.582744067,55.40403259,0.038361864,0,0,,,
 10/06  19:00:00,15.175,22.01853043,58.7733313,537.4070455,-1.705761859,62.05100058,0.038361864,0,0,,,
 10/06  20:00:00,15.0375,21.83710163,59.22291657,460.6993517,-1.773548442,65.64264927,0.038361864,0,0.111928623,,,
 10/06  21:00:00,15.0625,21.85183408,60.17402582,426.0087362,-1.768611241,65.38442822,0.038361864,0,0.105219147,,,
 10/06  22:00:00,15.1625,21.78658231,62.1445868,414.3882506,-0.72338008,16.01677498,0.038361864,0,0.048785157,,,
 10/06  23:00:00,15.1375,21.84850444,63.27878673,410.4937907,-0.724384549,16.05271573,0.038361864,0,0.107293624,,,
 10/06  24:00:00,15.1,20.00942756,71.54099143,409.2548955,-0.940305637,24.0610688,0,0,0,,,
 10/07  01:00:00,14.975,19.49567137,73.87966652,408.7782983,-1.120848956,31.47602212,0,0,0,,,
 10/07  02:00:00,14.8375,19.39360231,73.88040714,408.6199026,-1.152320528,32.95207342,0,0,0,,,
 10/07  03:00:00,14.7375,19.31428121,73.56694413,408.5625477,-1.178106468,34.1852992,0,0,0,,,
 10/07  04:00:00,14.6375,19.23882624,73.08568579,408.5417819,-1.203762219,35.43222053,0,0,0,,,
 10/07  05:00:00,14.5375,19.16659163,72.7937209,408.5342647,-1.227330072,36.59416057,0,0,0,,,
 10/07  06:00:00,14.4375,19.09504545,72.41730916,408.5315435,-1.250514751,37.75226002,0,0,0,,,
 10/07  07:00:00,14.4,19.03620449,71.96380723,408.5305586,-1.273816301,38.92972612,0,0,0,,,
 10/07  08:00:00,14.4,21.90725969,59.8888116,408.5301948,-1.962328936,74.1000661,0.038361864,0,0.582165529,,,
 10/07  09:00:00,14.7125,21.99992277,59.47040816,408.5300616,-1.819046164,67.99981723,0.038361864,0,0.303661763,,,
 10/07  10:00:00,15.2125,22.71515582,61.33590755,606.9689094,-1.710014142,62.25211624,0.038361864,0,0,,,
 10/07  11:00:00,15.5875,22.74136264,63.80689385,709.5074867,-1.632340935,58.10254072,0.038361864,0,0,,,
 10/07  12:00:00,15.8875,22.8447672,63.81758159,726.1306529,-1.61859212,57.35616328,0.038361864,0,0,,,
 10/07  13:00:00,16.125,22.66928258,63.46368561,683.8386133,-1.633228594,58.14984773,0.038361864,0,0,,,
 10/07  14:00:00,16.45,22.83952856,62.23971836,669.2977935,-1.628710968,57.90517251,0.038361864,0,0,,,
 10/07  15:00:00,17.0375,23.07272646,61.97037534,676.693902,-1.585247632,55.54184494,0.038361864,0,0,,,
 10/07  16:00:00,17.8625,23.61586201,62.67502992,732.5693345,-1.492239499,50.48330806,0.038361864,0,0,,,
 10/07  17:00:00,18.5125,23.70448044,64.56456311,734.9845921,-1.43147444,47.19621328,0.038361864,0,0,,,
 10/07  18:00:00,18.575,23.36110871,65.43323551,646.9335996,-1.466993823,49.11497653,0.038361864,0,0,,,
 10/07  19:00:00,18.25,22.93663946,64.84054925,539.3759703,-1.551243565,53.68984367,0.038361864,0,0,,,
 10/07  20:00:00,17.7875,22.58328314,63.94092817,461.6149558,-1.631272701,58.04311145,0.038361864,0,0,,,
 10/07  21:00:00,17.2875,22.35645203,63.0518224,426.4010454,-1.688578902,61.13828047,0.038361864,0,0,,,
 10/07  22:00:00,16.85,22.17200556,62.43540553,414.5423541,-0.694329999,15.13945635,0.038361864,0,0,,,
 10/07  23:00:00,16.575,22.03875094,62.29120916,410.551888,-0.725157241,16.06757195,0.038361864,0,0,,,
 10/07  24:00:00,16.375,20.27100575,69.46178016,409.28319,-0.93339213,23.79343024,0,0,0,,,
 10/08  01:00:00,16.2375,19.62742761,72.47342257,408.7875017,-1.138661566,32.30767336,0,0,0,,,
 10/08  02:00:00,16.1375,19.5424343,73.64652895,408.6236375,-1.160562449,33.34348345,0,0,0,,,
 10/08  03:00:00,15.975,19.45929352,74.93091551,408.5640456,-1.176360033,34.10069713,0,0,0,,,
 10/08  04:00:00,15.775,19.36614435,76.11496918,408.5423737,-1.194920024,35.0000192,0,0,0,,,
 10/08  05:00:00,15.5125,19.26002366,77.16399852,408.534495,-1.215522396,36.01001912,0,0,0,,,
 10/08  06:00:00,15.275,19.15525394,77.86711743,408.5316319,-1.239315633,37.19109762,0,0,0,,,
 10/08  07:00:00,15.075,19.05959371,78.27181086,408.5305922,-1.263407598,38.40217152,0,0,0,,,
 10/08  08:00:00,14.9375,21.90854838,65.3082,408.5302069,-1.956381369,73.83402609,0.038361864,0,0.538250669,,,
 10/08  09:00:00,15.275,21.99996899,64.68073585,408.5300655,-1.813793642,67.73053669,0.038361864,0,0.265964816,,,
 10/08  10:00:00,16.125,22.8517443,65.88562716,607.0501663,-1.689290174,61.13617352,0.038361864,0,0,,,
 10/08  11:00:00,17.0625,23.0639352,68.04897705,709.9385264,-1.576318632,55.05562945,0.038361864,0,0,,,
 10/08  12:00:00,18.025,23.39193935,67.61584561,726.9252431,-1.517509036,51.85309166,0.038361864,0,0,,,
 10/08  13:00:00,18.9,23.47362542,66.48531744,684.9055037,-1.479062591,49.76434777,0.038361864,0,0,,,
 10/08  14:00:00,19.7,23.8262857,64.09371127,670.4435729,-1.4345186,47.36195539,0.038361864,0,0,,,
 10/08  15:00:00,20.3125,24.06886829,62.61457863,677.8935989,-1.390696844,45.01706876,0.038361864,0,0,,,
 10/08  16:00:00,20.6875,24.45941107,61.76269235,733.7481527,-1.327960346,41.72361578,0.038361864,0,0,,,
 10/08  17:00:00,20.8625,24.46704306,61.5317501,736.0992494,-1.287944681,39.65016018,0.038361864,0,0,,,
 10/08  18:00:00,20.8375,24.12834067,61.03698083,647.9079935,-1.339359874,42.31861967,0.038361864,0,0,,,
 10/08  19:00:00,20.55,23.76085458,60.33844998,540.1227197,-1.415686124,46.35442104,0.038361864,0,0,,,
 10/08  20:00:00,20.0875,23.45830183,60.10919137,462.0714366,-1.480604758,49.84888016,0.038361864,0,0,,,
 10/08  21:00:00,19.5875,23.28013895,60.48969405,426.6290052,-1.516133172,51.77730005,0.038361864,0,0,,,
 10/08  22:00:00,19.0875,23.12175724,61.30900086,414.6430918,-0.504358387,10.31820345,0.038361864,0,0,,,
 10/08  23:00:00,18.5875,22.95441732,62.09286381,410.5928075,-0.528875158,10.85253351,0.038361864,0,0,,,
 10/08  24:00:00,18.15,21.0604149,69.83476291,409.3110228,-0.745077664,17.12664477,0,0,0,,,
