日期-时间,环境:工地室外空气干球温度[C](小时),热区:第102空间:区平均气温[C](每小时),热区:空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人群:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能[Kwh](小时),VRF热泵：VRF热泵冷却电能[Kwh](小时),VRF热泵：VRF热泵加热电能[Kwh](小时)
 11/14  09:00:00,9.9375,17.57020073,50.99183433,410.2700012,-2.172891903,83.90250849,4.699328326,0,2.008304769
 11/14  10:00:00,11.6875,18.89711735,50.38070855,571.1214157,-2.055403809,78.95197464,4.699328326,0,0.389017667
 11/14  11:00:00,13.3375,19.66860698,49.68230085,624.590162,-1.872396946,70.68717169,4.699328326,0,0
 11/14  12:00:00,14.7125,20.37289737,46.71334248,622.3608563,-1.774073308,65.66395677,4.699328326,0,0
 11/14  13:00:00,15.95,20.71872494,43.10782739,581.8907915,-1.712605715,62.42486341,4.699328326,0,0
 11/14  14:00:00,17.2125,21.38063476,39.80417934,576.8291788,-1.636639322,58.33228511,4.699328326,0,0
 11/14  15:00:00,18.575,22.02649916,38.6119093,584.7462726,-1.535542623,52.83484409,4.699328326,0,0
 11/14  16:00:00,19.7875,22.81369657,40.22993835,630.0731535,-1.403825259,45.7299712,4.699328326,0,0
 11/14  17:00:00,19.8875,22.85420276,43.83859111,622.172355,-1.327938999,41.71424796,4.699328326,0,0
 11/14  18:00:00,18.825,22.12238172,47.77830324,548.956621,-1.396463968,45.33506481,4.699328326,0,0
 11/14  19:00:00,17.175,21.14130686,51.5679863,474.2715021,-1.524870468,52.25627936,4.699328326,0,0
 11/14  20:00:00,15.25,20.0507164,55.00691082,428.4283774,-1.672679416,60.27135306,4.699328326,0,0
 11/14  21:00:00,13.4375,18.94691663,57.82985395,413.5777191,-1.838260359,68.95371034,4.699328326,0,0
 11/14  22:00:00,12.05,18.19268051,59.08350285,410.9049807,-0.960400293,24.49781911,4.699328326,0,0
 11/14  23:00:00,11.1625,17.77323716,58.97994835,410.3918376,-1.044744509,28.04582989,4.699328326,0,0
 11/14  24:00:00,10.65,16.95470872,60.80318268,410.3032648,-1.151840545,32.9692073,0,0,0
 11/15  01:00:00,10.3125,16.69662665,60.39425605,410.2816844,-1.229711729,36.71323186,0,0,0
 11/15  02:00:00,10.0125,16.56802996,59.6549391,410.2742004,-1.261389623,38.30046346,0,0,0
 11/15  03:00:00,9.65,16.43159199,59.06327397,410.2715089,-1.291533348,39.83458233,0,0,0
 11/15  04:00:00,9.0625,16.24316171,58.63780459,410.2705414,-1.327490313,41.69224904,0,0,0
 11/15  05:00:00,8.3,16.00198761,58.23868941,410.2701939,-1.37425528,44.14637368,0,0,0
 11/15  06:00:00,7.5,15.74392237,57.87080231,410.2700693,-1.425575148,46.88076698,0,0,0
 11/15  07:00:00,6.8875,15.52310832,57.32559593,410.2700247,-1.47452902,49.51919254,0,0,0
 11/15  08:00:00,6.6375,17.93869878,48.25731401,410.2700064,-2.24218113,85.77774332,4.699328326,0,11.05952179
 11/15  09:00:00,6.9125,18.00001769,47.84135227,410.2700011,-2.141884968,82.73767131,4.699328326,0,9.031221437
 11/15  10:00:00,7.85,18.11102191,50.30418704,575.0814026,-2.116197898,81.71801523,4.699328326,0,0
 11/15  11:00:00,9.425,18.18129154,51.12186422,622.2733324,-2.087011531,80.53261197,4.699328326,0,0
 11/15  12:00:00,11.5375,18.74497729,49.21173682,621.6174222,-2.024968589,77.85940291,4.699328326,0,0
 11/15  13:00:00,13.9,19.54595213,46.01825824,581.5775089,-1.917098999,72.86902417,4.699328326,0,0
 11/15  14:00:00,16.3,20.78697796,42.52788718,576.5652193,-1.754117086,64.59590362,4.699328326,0,0
 11/15  15:00:00,18.575,21.89773442,40.49264533,584.5370304,-1.570588838,54.74219542,4.699328326,0,0
 11/15  16:00:00,20.2125,22.90702164,41.12826685,629.7566484,-1.395426993,45.28561328,4.699328326,0,0
 11/15  17:00:00,20.325,22.971488,43.77086268,621.8380901,-1.316699187,41.13082811,4.699328326,0,0
 11/15  18:00:00,19.225,22.23239062,47.11427499,548.7135308,-1.391211634,45.05618849,4.699328326,0,0
 11/15  19:00:00,17.5125,21.24793825,50.78015671,474.1404257,-1.519901308,51.98639365,4.699328326,0,0
 11/15  20:00:00,15.4875,20.14455804,54.3408774,428.3756608,-1.6699162,60.12279254,4.699328326,0,0
 11/15  21:00:00,13.575,19.00670062,57.42426151,413.5629352,-1.836862352,68.87970115,4.699328326,0,0
 11/15  22:00:00,12.0875,18.18453214,58.93524008,410.9011865,-0.9689455,24.84821956,4.699328326,0,0
 11/15  23:00:00,11.1625,17.74249446,59.04976509,410.3909258,-1.056410428,28.55855309,4.699328326,0,0
 11/15  24:00:00,10.7125,16.92773899,61.14631403,410.3029965,-1.162468179,33.47396393,0,0,0
 11/16  01:00:00,10.475,16.69085125,61.14932171,410.2815968,-1.235632119,37.0074787,0,0,0
 11/16  02:00:00,10.4625,16.63296506,60.43227671,410.274173,-1.257265926,38.09161922,0,0,0
 11/16  03:00:00,10.5,16.60381459,59.91450341,410.2715022,-1.269237993,38.69708316,0,0,0
 11/16  04:00:00,10.4375,16.55262796,59.36875634,410.2705408,-1.283944585,39.44570324,0,0,0
 11/16  05:00:00,10.3375,16.48756423,58.83633977,410.2701946,-1.302359059,40.39016296,0,0,0
 11/16  06:00:00,10.175,16.40711141,58.33621941,410.27007,-1.322361373,41.42455084,0,0,0
 11/16  07:00:00,10.0375,16.33132956,57.52895643,410.2700252,-1.343760856,42.5401801,0,0,0
 11/16  08:00:00,9.9375,17.80572461,51.12387743,410.270007,-2.203339177,84.8121149,4.699328326,0,5.279735663
 11/16  09:00:00,11.2125,17.65327482,51.98254044,410.2700011,-2.171163131,83.85035318,4.699328326,0,0.862841213
 11/16  10:00:00,13.375,19.53677041,51.64941903,568.0959602,-1.969616657,75.03366609,4.699328326,0,0
 11/16  11:00:00,15.0125,20.49600952,52.1875823,624.9294889,-1.728135721,63.24872331,4.699328326,0,0
 11/16  12:00:00,15.9375,20.96486604,50.27729862,621.9119541,-1.650551613,59.08805905,4.699328326,0,0
 11/16  13:00:00,16.45,20.97094603,47.01164354,581.3686783,-1.642693644,58.66337002,4.699328326,0,0
 11/16  14:00:00,16.85,21.25653264,43.39494253,576.3145536,-1.625238473,57.71675906,4.699328326,0,0
 11/16  15:00:00,17.5625,21.57944821,41.46666847,584.2248139,-1.590438902,55.82457276,4.699328326,0,0
 11/16  16:00:00,18.4625,22.21789692,41.54258422,629.6259568,-1.501795899,51.00133881,4.699328326,0,0
 11/16  17:00:00,18.675,22.28492243,43.10730659,621.3728803,-1.435377717,47.40587604,4.699328326,0,0
 11/16  18:00:00,18.2875,21.79466457,44.85878419,548.5536605,-1.484558264,50.0653275,4.699328326,0,0
 11/16  19:00:00,17.6625,21.2274636,47.12432416,473.9733132,-1.563276106,54.34501585,4.699328326,0,0
 11/16  20:00:00,16.8375,20.69595208,50.1536941,428.6147895,-1.631827759,58.0734643,4.699328326,0,0
 11/16  21:00:00,15.9375,20.23138368,53.22295764,413.7913527,-1.691857077,61.31368922,4.699328326,0,0
 11/16  22:00:00,15.0375,19.7370715,56.1067535,410.9454994,-0.744917336,16.69135253,4.699328326,0,0
 11/16  23:00:00,14.2,19.20823037,58.44736772,410.3995383,-0.816769112,19.07792687,4.699328326,0,0
 11/16  24:00:00,13.4,17.8642597,63.41192198,410.3064073,-0.973132182,25.11822206,0,0,0
 11/17  01:00:00,12.725,17.36958635,64.72849308,410.2825499,-1.096437158,30.35416389,0,0,0
 11/17  02:00:00,12.125,17.15647271,64.65513725,410.2745381,-1.138901196,32.31952443,0,0,0
 11/17  03:00:00,11.7125,16.99490969,64.38367068,410.271639,-1.174956633,34.03381627,0,0,0
 11/17  04:00:00,11.475,16.88643406,64.21646245,410.2705916,-1.200757843,35.28501497,0,0,0
 11/17  05:00:00,11.4,16.8217758,64.19038695,410.2702135,-1.218783641,36.17061464,0,0,0
 11/17  06:00:00,11.4,16.78068822,64.08124329,410.2700771,-1.231896687,36.82081264,0,0,0
 11/17  07:00:00,11.4625,16.75619171,63.74910385,410.2700278,-1.243789956,37.41435344,0,0,0
 11/17  08:00:00,11.5,17.65965809,59.23001665,410.2700073,-2.158594778,83.29647062,4.699328326,0,1.134779298
 11/17  09:00:00,12.4375,17.90026703,58.43307986,410.2700013,-2.118704324,81.81167893,4.699328326,0,0
 11/17  10:00:00,14,19.91541985,56.51096169,569.2997014,-1.872735138,70.46744896,4.699328326,0,0
 11/17  11:00:00,15.1,20.58971622,57.16598712,624.5240862,-1.670350412,60.15822803,4.699328326,0,0
 11/17  12:00:00,15.65,20.87638703,55.5558901,621.8792167,-1.627853485,57.85893168,4.699328326,0,0
 11/17  13:00:00,15.9875,20.79361319,53.05807645,581.3952426,-1.633078291,58.14214341,4.699328326,0,0
 11/17  14:00:00,16.2875,21.01163475,49.91248389,576.350064,-1.62845277,57.89151068,4.699328326,0,0
 11/17  15:00:00,16.775,21.26112042,47.97363347,584.2505252,-1.599596839,56.32313088,4.699328326,0,0
 11/17  16:00:00,17.4375,21.81997423,47.4776916,629.6417409,-1.524846142,52.25278987,4.699328326,0,0
 11/17  17:00:00,17.575,21.79387082,48.1529755,621.4093041,-1.4897318,50.34294362,4.699328326,0,0
 11/17  18:00:00,17.1875,21.28254442,48.24752923,548.6085393,-1.549335515,53.58604626,4.699328326,0,0
 11/17  19:00:00,16.625,20.71215671,48.30884334,474.0158946,-1.640712887,58.55361379,4.699328326,0,0
 11/17  20:00:00,15.9625,20.2146287,49.14416463,428.6373613,-1.718302614,62.72533527,4.699328326,0,0
 11/17  21:00:00,15.325,19.83585998,50.48953716,413.7996959,-1.778019349,65.87706937,4.699328326,0,0
 11/17  22:00:00,14.7875,19.49739431,52.26928899,410.9482451,-0.816398803,19.05963573,4.699328326,0,0
 11/17  23:00:00,14.475,19.25725547,53.96790518,410.4003291,-0.852732597,20.34614193,4.699328326,0,0
 11/17  24:00:00,14.2125,18.04128995,59.33873381,410.3067105,-0.975465485,25.20699251,0,0,0
 11/18  01:00:00,14.0375,17.66621486,62.29271452,410.2826993,-1.074350849,29.35290043,0,0,0
 11/18  02:00:00,13.9375,17.5962797,64.61615902,410.2746145,-1.081684413,29.68241987,0,0,0
 11/18  03:00:00,13.775,17.52182316,66.79895671,410.2716764,-1.087666789,29.95277876,0,0,0
 11/18  04:00:00,13.575,17.43835876,68.7855404,410.2706087,-1.096057359,30.33405087,0,0,0
 11/18  05:00:00,13.3125,17.33851473,70.61596555,410.2702209,-1.107606212,30.86290422,0,0,0
 11/18  06:00:00,13.075,17.23986676,72.27041105,410.2700801,-1.12170833,31.51439665,0,0,0
 11/18  07:00:00,12.875,17.15386816,73.58374321,410.2700291,-1.133985421,32.08716329,0,0,0
 11/18  08:00:00,12.7375,18.09048988,69.29547388,410.2700076,-2.049774513,78.880825,4.699328326,0,0.65974581
 11/18  09:00:00,12.8875,18.19221961,68.3190762,410.2700014,-2.006462668,77.05260827,4.699328326,0,0
 11/18  10:00:00,13.25,19.67863817,64.23233412,570.876869,-1.843461337,69.10305002,4.699328326,0,0
 11/18  11:00:00,13.5875,19.92785723,62.50336541,624.1164084,-1.733808454,63.55227353,4.699328326,0,0
 11/18  12:00:00,13.95,20.10978666,59.07433524,621.9180135,-1.726338027,63.15620224,4.699328326,0,0
 11/18  13:00:00,14.5375,20.09030931,55.76044596,581.5376083,-1.735540547,63.64369945,4.699328326,0,0
 11/18  14:00:00,15.425,20.55821912,52.35959007,576.5434174,-1.701278237,61.81575689,4.699328326,0,0
 11/18  15:00:00,16.7375,21.20978779,50.44281596,584.456097,-1.603380791,56.52711634,4.699328326,0,0
 11/18  16:00:00,18.1125,22.0535385,50.91198429,629.7543429,-1.47692895,49.65514997,4.699328326,0,0
 11/18  17:00:00,18.4125,22.12301408,52.82157474,621.8819282,-1.412418795,46.17503977,4.699328326,0,0
 11/18  18:00:00,17.8,21.56861134,53.90636075,548.7812452,-1.466818095,49.10607146,4.699328326,0,0
 11/18  19:00:00,16.8125,20.84630003,54.65493999,474.0692057,-1.573978328,54.92758247,4.699328326,0,0
 11/18  20:00:00,15.8375,20.19057066,55.87385424,428.650763,-1.678196001,60.5769632,4.699328326,0,0
 11/18  21:00:00,15.1875,19.76599754,57.68461355,413.8030912,-1.74838138,64.32231031,4.699328326,0,0
 11/18  22:00:00,14.9375,19.54551654,59.68678546,410.9492218,-0.775649051,17.67781572,4.699328326,0,0
 11/18  23:00:00,14.65,19.37971383,61.38315181,410.4005773,-0.79011471,18.16011269,4.699328326,0,0
 11/18  24:00:00,14.0625,18.06050726,66.55925747,410.3069139,-0.928039325,23.32660321,0,0,0
 11/19  01:00:00,13.3625,17.52496243,67.64892904,410.2826976,-1.060220717,28.72643073,0,0,0
 11/19  02:00:00,12.725,17.30095764,67.01820364,410.2745986,-1.107211816,30.84689135,0,0,0
 11/19  03:00:00,12.3125,17.13883518,66.50725838,410.2716635,-1.144823009,32.59755228,0,0,0
 11/19  04:00:00,12.075,17.03192083,66.4183326,410.2706015,-1.170167322,33.80311778,0,0,0
 11/19  05:00:00,11.6875,16.89944103,66.80182425,410.2702173,-1.192933955,34.90385419,0,0,0
 11/19  06:00:00,11.125,16.71486005,66.95395536,410.2700784,-1.226402872,36.54914682,0,0,0
 11/19  07:00:00,10.525,16.51397279,66.78394907,410.2700283,-1.265863211,38.52748573,0,0,0
 11/19  08:00:00,10.1125,17.81952261,60.23062878,410.2700078,-2.151541443,82.92714862,4.699328326,0,4.897667808
 11/19  09:00:00,10.0625,17.78115492,59.52957513,410.2700013,-2.114010186,81.63581738,4.699328326,0,3.720918241
 11/19  10:00:00,10.35,18.62645696,59.42257793,574.8287436,-2.014604189,77.34201358,4.699328326,0,0
 11/19  11:00:00,10.875,18.59075333,61.36666597,623.6816018,-1.962208159,75.02360741,4.699328326,0,0
 11/19  12:00:00,11.6,18.78629417,61.63183744,622.062063,-1.945695185,74.24689752,4.699328326,0,0
 11/19  13:00:00,12.3375,18.82470173,61.87238476,581.7060567,-1.92538306,73.28169527,4.699328326,0,0
 11/19  14:00:00,13.0375,19.27376811,61.14389125,576.63486,-1.878120666,70.96736032,4.699328326,0,0
 11/19  15:00:00,13.55,19.64223949,60.8786559,584.4413106,-1.81049111,67.55861024,4.699328326,0,0
 11/19  16:00:00,13.825,20.13606969,60.25689349,629.7666929,-1.74092614,63.9234928,4.699328326,0,0
 11/19  17:00:00,13.8375,20.00194578,60.67274774,621.4849466,-1.730081168,63.35382805,4.699328326,0,0
 11/19  18:00:00,13.6125,19.39236339,61.2794171,548.6961338,-1.808080015,67.41893457,4.699328326,0,0
 11/19  19:00:00,13.25,18.74002318,62.01566198,474.0818247,-1.915089844,72.76888892,4.699328326,0,0
 11/19  20:00:00,12.7875,18.26605026,62.66246445,428.6644518,-1.998495734,76.68400867,4.699328326,0,0
 11/19  21:00:00,12.2875,17.97406199,62.96516333,413.8064219,-2.054830898,79.17331281,4.699328326,0,0
 11/19  22:00:00,11.85,17.74032648,63.31140879,410.9498172,-1.089357194,30.0310927,4.699328326,0,0
 11/19  23:00:00,11.45,17.54104157,63.73594759,410.4006633,-1.124509862,31.64602195,4.699328326,0,0
 11/19  24:00:00,11.1125,16.70035712,67.02892383,410.3057582,-1.224567614,36.49488832,0,0,0
 11/20  01:00:00,10.875,16.4509954,67.9590966,410.2825986,-1.298140388,40.17334533,0,0,0
 11/20  02:00:00,10.675,16.34951573,68.41653342,410.2745437,-1.320058646,41.30498161,0,0,0
 11/20  03:00:00,10.475,16.2524833,68.81914404,410.2716381,-1.339969184,42.34187289,0,0,0
 11/20  04:00:00,10.3375,16.17106536,68.73001601,410.2705903,-1.360165578,43.40140485,0,0,0
 11/20  05:00:00,10.2375,16.10271483,68.56264942,410.2702127,-1.377957762,44.34090458,0,0,0
 11/20  06:00:00,10.1375,16.03605383,68.23134515,410.2700766,-1.395568318,45.27593975,0,0,0
 11/20  07:00:00,10.1,15.98276278,67.63920286,410.2700276,-1.413153385,46.21421377,0,0,0
 11/20  08:00:00,10.1,17.84632605,59.1646969,410.2700075,-2.230769344,85.65419232,4.699328326,0,6.790337066
 11/20  09:00:00,10.7875,17.68825397,59.87656817,410.2700012,-2.167192884,83.70483166,4.699328326,0,2.603713661
 11/20  10:00:00,11.8875,18.72985153,60.94053337,571.6390388,-2.077696037,79.92804564,4.699328326,0,0
 11/20  11:00:00,12.55,19.09094798,62.67485723,624.3067738,-1.935750205,73.77802014,4.699328326,0,0
 11/20  12:00:00,12.7625,19.22004676,62.46194094,622.0753002,-1.916213622,72.84060015,4.699328326,0,0
 11/20  13:00:00,12.7375,18.91154409,62.02658141,581.6025952,-1.944809759,74.19873248,4.699328326,0,0
 11/20  14:00:00,12.7,18.95296748,60.52251111,576.5562273,-1.965329834,75.17072043,4.699328326,0,0
 11/20  15:00:00,12.8875,19.08242659,59.75440172,584.4343966,-1.949782297,74.44219369,4.699328326,0,0
 11/20  16:00:00,13.375,19.64477476,59.37605685,629.6936872,-1.879655815,71.03364413,4.699328326,0,0
 11/20  17:00:00,13.85,19.72273519,60.96796992,621.8085705,-1.831950032,68.658059,4.699328326,0,0
 11/20  18:00:00,13.875,19.28408345,62.75823636,548.7676667,-1.871490588,70.63341018,4.699328326,0,0
 11/20  19:00:00,13.425,18.65126502,63.61639316,474.0791361,-1.966100885,75.18476275,4.699328326,0,0
 11/20  20:00:00,12.7625,18.07306269,63.54635209,428.6572922,-2.064164531,79.55706068,4.699328326,0,0
 11/20  21:00:00,12.125,17.69221659,62.88445275,413.8044556,-2.140889031,82.69197707,4.699328326,0,0
 11/20  22:00:00,11.65,17.42926521,62.10604515,410.9494217,-1.186582847,34.59662946,4.699328326,0,0
 11/20  23:00:00,11.4375,17.29115127,61.60167214,410.4006176,-1.220607357,36.26095857,4.699328326,0,0
 11/20  24:00:00,11.4,16.49802404,64.50033693,410.3060705,-1.309787296,40.80416432,0,0,0
 11/21  01:00:00,11.4,16.29803602,64.90073499,410.282635,-1.377792393,44.33208892,0,0,0
 11/21  02:00:00,11.4625,16.27157818,64.97879597,410.2745694,-1.388676044,44.90925856,0,0,0
 11/21  03:00:00,11.5,16.24919381,65.24870881,410.2716531,-1.395328481,45.26301793,0,0,0
 11/21  04:00:00,11.4375,16.20755218,65.39578013,410.270598,-1.403932209,45.72156368,0,0,0
 11/21  05:00:00,11.2125,16.12357946,65.44056234,410.2702163,-1.419462709,46.55201801,0,0,0
 11/21  06:00:00,10.975,16.0246402,65.48348324,410.2700782,-1.440872911,47.70160089,0,0,0
 11/21  07:00:00,10.775,15.93801548,65.43390544,410.2700282,-1.459649573,48.71405157,0,0,0
 11/21  08:00:00,10.6375,17.84434269,57.57672073,410.2700077,-2.272368972,87.0171711,4.699328326,0,6.811922915
 11/21  09:00:00,10.85,17.78860942,58.20993245,410.2700012,-2.201820149,84.97649978,4.699328326,0,4.495255528
 11/21  10:00:00,11.25,18.53314683,59.49277618,574.7573084,-2.114228282,81.56614001,4.699328326,0,0
 11/21  11:00:00,11.525,18.45382798,61.9097263,623.5762434,-2.065551837,79.63087263,4.699328326,0,0
 11/21  12:00:00,11.6625,18.50872244,62.19567378,621.8622018,-2.063829974,79.56069025,4.699328326,0,0
 11/21  13:00:00,11.7,18.21205867,62.45822562,581.5009057,-2.091223764,80.69800212,4.699328326,0,0
 11/21  14:00:00,11.6375,18.25884059,61.45579252,576.4665866,-2.105224658,81.28018951,4.699328326,0,0
 11/21  15:00:00,11.6,18.28775688,60.64620073,584.3317231,-2.101259719,81.11959369,4.699328326,0,0
 11/21  16:00:00,11.6,18.64094201,59.42999431,629.7078902,-2.063928449,79.55435108,4.699328326,0,0
 11/21  17:00:00,11.725,18.51325624,59.20686389,621.4571169,-2.061901952,79.47538242,4.699328326,0,0
 11/21  18:00:00,11.8625,18.04405141,59.18462404,548.698035,-2.125059867,82.05173839,4.699328326,0,0
 11/21  19:00:00,11.9625,17.63399813,59.05135539,474.0832565,-2.201120566,84.94095175,4.699328326,0,0
 11/21  20:00:00,12,17.42428147,58.61515771,428.6649021,-2.246668113,86.53544512,4.699328326,0,0
 11/21  21:00:00,11.9375,17.35412499,58.08789806,413.8072945,-2.268683293,87.26752644,4.699328326,0,0
 11/21  22:00:00,11.8375,17.2924632,57.84501795,410.9502815,-1.274367224,38.9575558,4.699328326,0,0
 11/21  23:00:00,11.675,17.5530468,56.6210335,410.4025019,-1.261534483,38.31809487,4.699328326,0,2.241403379
 11/21  24:00:00,11.5375,16.414203,60.85328599,410.3035024,-1.351821969,43.0403008,0,0,0
 11/22  01:00:00,11.4375,16.05052684,62.57780662,410.2814974,-1.464852245,48.99518096,0,0,0
 11/22  02:00:00,11.3375,15.98082547,63.67023529,410.2741619,-1.478246584,49.72000414,0,0,0
 11/22  03:00:00,11.175,15.9044479,64.87584647,410.2715063,-1.489648356,50.33818619,0,0,0
 11/22  04:00:00,10.975,15.81732601,65.95665577,410.2705449,-1.503826733,51.10809917,0,0,0
 11/22  05:00:00,10.775,15.73043426,66.95046569,410.270197,-1.518556221,51.90906804,0,0,0
 11/22  06:00:00,10.575,15.6443973,67.89673053,410.2700712,-1.53324919,52.70892306,0,0,0
 11/22  07:00:00,10.4375,15.57237075,68.69282654,410.2700257,-1.547038768,53.4601126,0,0,0
 11/22  08:00:00,10.3375,17.95447734,59.01663498,410.2700068,-2.304522374,87.836121,4.699328326,0,8.960806417
 11/22  09:00:00,10.55,17.96749515,58.64374637,410.2700012,-2.208342761,85.21245187,4.699328326,0,6.482344962
 11/22  10:00:00,11.0125,18.3788174,59.68572385,575.1178513,-2.158565233,83.34522943,4.699328326,0,0
 11/22  11:00:00,11.45,18.27501748,60.04812175,622.4186278,-2.133499362,82.40562435,4.699328326,0,0
 11/22  12:00:00,11.975,18.49478278,57.67517608,621.5495633,-2.123029752,81.99298799,4.699328326,0,0
 11/22  13:00:00,12.6375,18.51065856,55.51572311,581.4053665,-2.114039898,81.63469675,4.699328326,0,0
 11/22  14:00:00,13.525,19.01495478,52.70758631,576.4286492,-2.068435743,79.74078263,4.699328326,0,0
 11/22  15:00:00,14.775,19.62999857,51.07778796,584.3274979,-1.978966453,75.78669643,4.699328326,0,0
 11/22  16:00:00,16.05,20.48940592,51.08374735,629.5833067,-1.84799878,69.44230734,4.699328326,0,0
 11/22  17:00:00,16.4375,20.59300363,52.08142716,621.6981411,-1.78101636,66.03482809,4.699328326,0,0
 11/22  18:00:00,16.2125,20.13963699,52.2951507,548.6760693,-1.830564557,68.57707116,4.699328326,0,0
 11/22  19:00:00,15.7875,19.63319155,52.41886798,474.0371784,-1.910667879,72.56101152,4.699328326,0,0
 11/22  20:00:00,15.2875,19.2208568,53.07888798,428.6459583,-1.977973524,75.75042536,4.699328326,0,0
 11/22  21:00:00,14.7875,18.94777831,54.22381676,413.8025826,-2.020847524,77.6932547,4.699328326,0,0
 11/22  22:00:00,14.2875,18.68533654,55.59713143,410.9489152,-1.047261456,28.15315017,4.699328326,0,0
 11/22  23:00:00,13.85,18.43136255,57.0622944,410.4004498,-1.082045393,29.69994234,4.699328326,0,0
 11/22  24:00:00,13.45,17.09673134,62.69809853,410.3068921,-1.220059356,36.33000266,0,0,0
 11/23  01:00:00,13.1125,16.62923741,65.32031107,410.2827179,-1.338844307,42.28324801,0,0,0
 11/23  02:00:00,12.8125,16.50763539,66.59629993,410.2746205,-1.358632783,43.32070061,0,0,0
 11/23  03:00:00,12.575,16.41319068,67.56714885,410.2716776,-1.374021726,44.13249516,0,0,0
 11/23  04:00:00,12.375,16.33473904,68.52403774,410.2706088,-1.385919537,44.76292816,0,0,0
 11/23  05:00:00,12.2375,16.26774285,69.37496038,410.2702209,-1.397794484,45.39436231,0,0,0
 11/23  06:00:00,12.1375,16.21332208,69.84394756,410.2700801,-1.408376166,45.95880018,0,0,0
 11/23  07:00:00,12.1,16.17542551,70.11481713,410.2700291,-1.418044077,46.47582467,0,0,0
 11/23  08:00:00,12.1,17.58351801,64.23174335,410.2700079,-2.268514627,87.02462066,4.699328326,0,2.237143209
 11/23  09:00:00,12.225,17.37102579,64.88807559,410.2700013,-2.257188076,86.89057584,4.699328326,0,0
 11/23  10:00:00,12.4875,18.8278887,61.71376433,570.7678052,-2.098179955,80.76461368,4.699328326,0,0
 11/23  11:00:00,12.85,19.05432075,61.9026105,623.90978,-1.985784978,76.1141341,4.699328326,0,0
 11/23  12:00:00,13.25,19.24293226,61.32827857,621.6633969,-1.965471063,75.17568765,4.699328326,0,0
 11/23  13:00:00,13.7125,19.16950037,61.21370127,581.2591682,-1.961787945,75.00420119,4.699328326,0,0
 11/23  14:00:00,14.2125,19.48285182,60.39444796,576.2076212,-1.931242541,73.55750389,4.699328326,0,0
 11/23  15:00:00,14.8375,19.81000903,60.30744881,584.0492316,-1.876074203,70.87139848,4.699328326,0,0
 11/23  16:00:00,15.5375,20.41911606,60.85729377,629.3358867,-1.783939626,66.1732148,4.699328326,0,0
 11/23  17:00:00,15.9875,20.48840792,62.54318403,621.0606274,-1.73247115,63.48216669,4.699328326,0,0
 11/23  18:00:00,15.975,20.1012957,63.68621973,548.1705818,-1.767498552,65.32214196,4.699328326,0,0
 11/23  19:00:00,15.5875,19.61480132,64.02047434,474.2586051,-1.841350326,69.12541185,4.699328326,0,0
 11/23  20:00:00,15.025,19.16672488,63.80508331,428.6541887,-1.917377344,72.8885438,4.699328326,0,0
 11/23  21:00:00,14.425,18.81877797,63.59538945,413.797952,-1.980955097,75.88927749,4.699328326,0,0
 11/23  22:00:00,13.8875,18.5017743,63.64844262,410.9470439,-1.02699874,27.27363357,4.699328326,0,0
 11/23  23:00:00,13.5125,18.26837173,63.80642544,410.3999397,-1.069510048,29.13755177,4.699328326,0,0
 11/23  24:00:00,13.2125,17.02465439,69.00385019,410.3067186,-1.20236641,35.45324913,0,0,0
 11/24  01:00:00,12.9125,16.60538717,71.01440285,410.2826483,-1.313954187,40.98903493,0,0,0
 11/24  02:00:00,12.55,16.4659276,71.68796766,410.2745914,-1.339096938,42.29643617,0,0,0
 11/24  03:00:00,12.0875,16.30756736,72.28029269,410.2716651,-1.36646938,43.7340592,0,0,0
 11/24  04:00:00,11.4625,16.10845259,72.31820237,410.270603,-1.400940575,45.56293045,0,0,0
 11/24  05:00:00,10.7625,15.88554246,71.34996686,410.2702179,-1.445821859,47.9688305,0,0,0
 11/24  06:00:00,10.125,15.67337845,70.48278841,410.2700787,-1.490978593,50.41079896,0,0,0
 11/24  07:00:00,9.5875,15.48572696,69.53981901,410.2700283,-1.532460235,52.66609892,0,0,0
 11/24  08:00:00,9.275,17.94337243,57.79063866,410.2700074,-2.296741874,87.54742688,4.699328326,0,10.12269587
 11/24  09:00:00,9.7625,17.9995079,57.73256597,410.2700013,-2.195717426,84.75902321,4.699328326,0,7.36996016
 11/24  10:00:00,11.1,18.47029603,60.71397399,575.1652201,-2.127028972,82.1196673,4.699328326,0,0
 11/24  11:00:00,12.7625,18.90791878,60.82028698,622.5088076,-2.035492538,78.33231495,4.699328326,0,0
 11/24  12:00:00,14.5875,19.74411415,56.89049702,621.6273812,-1.927167366,73.3454025,4.699328326,0,0
 11/24  13:00:00,16.425,20.29981002,51.87829468,581.5220273,-1.840650024,69.097173,4.699328326,0,0
 11/24  14:00:00,18.1625,21.12221123,46.0446155,576.5827485,-1.748769457,64.33482922,4.699328326,0,0
 11/24  15:00:00,19.6125,21.78871885,40.90032421,584.5663095,-1.656997925,59.43588013,4.699328326,0,0
 11/24  16:00:00,20.5375,22.46113844,37.38628771,630.0816695,-1.570331671,54.72889206,4.699328326,0,0
