Date/Time,环境: 现场室外空气干球温度 [C](Hourly),热区: 空间102: 区域平均气温 [C](Hourly),热区: 空间102: 区域空气相对湿度[%](Hourly),热区: 空间102: 区域空气二氧化碳浓度 [ppm](Hourly),区域热舒适吸管模型 pmv [](Hourly),区域热舒适吸血鬼模型 ppd [%](Hourly),电源风扇: 风扇电能 [KWH](Hourly),热区: 空间102 vrf 供应风扇: 风扇电能 [KWH](Hourly),Vrf 热泵: vrf 热泵冷却电能 [KWH](Hourly),Vrf 热泵: vrf 热泵加热电能[KWH](Hourly),热回收: 热交换器电能 [KWH](Hourly) 
 05/02  21:00:00,22.7125,25.47087279,42.7452359,431.9898713,-1.252118177,37.8351597,0.09590466,0,0,0,0
 05/02  22:00:00,21.675,25.1700545,43.82494527,420.085324,-1.302842643,40.41662927,0.09590466,0,0,0,0
 05/02  23:00:00,20.8,24.90536873,45.10106609,416.3548281,-1.346104606,42.66364929,0.09590466,0,0,0,0
 05/02  24:00:00,20.0625,22.82513324,52.17847334,415.2793757,-1.597459509,56.16934242,0,0,0,0,0
 05/03  01:00:00,19.3625,21.78808469,57.21584552,414.8698982,-0.834117775,19.68698415,0,0,0,0,0
 05/03  02:00:00,18.725,21.53108498,59.69810373,414.7365513,-0.886961375,21.61227289,0,0,0,0,0
 05/03  03:00:00,18.0625,21.30106071,61.90041432,414.6878782,-0.929163534,23.2370696,0,0,0,0,0
 05/03  04:00:00,17.3,21.04656925,63.89513628,414.6701351,-0.977490167,25.18596986,0,0,0,0,0
 05/03  05:00:00,16.5625,20.79254265,65.32659766,414.6636775,-1.032465787,27.51046813,0,0,0,0,0
 05/03  06:00:00,15.9875,20.57970834,66.43411036,414.6613323,-1.08293138,29.74142547,0,0,0,0,0
 05/03  07:00:00,15.675,20.43387557,67.32219978,414.6604822,-1.122889218,31.57031556,0,0,0,0,0
 05/03  08:00:00,15.725,21.96892431,61.97150072,414.6601716,-0.941730493,24.09164851,0.09590466,0,0,0,0
 05/03  09:00:00,16.05,22.62515157,60.59183542,414.6600498,-0.737383121,16.45498657,0.09590466,0,0,0,0
 05/03  10:00:00,16.575,24.17894683,60.31031021,632.7139756,-0.493500989,10.48669979,0.09590466,0,0,0,0
 05/03  11:00:00,17.3,24.46237042,62.87335536,757.6961419,-0.323567366,7.178031679,0.09590466,0,0,0,0
 05/03  12:00:00,18.225,24.74273509,62.88660804,773.9822195,-0.276226635,6.593164305,0.09590466,0,0,0,0
 05/03  13:00:00,19.225,24.80635292,62.23538371,722.9404431,-0.243497252,6.23191747,0.09590466,0,0,0,0
 05/03  14:00:00,20.2875,25.20175774,60.57665851,707.6448007,-0.19062774,5.765763181,0.09590466,0,0,0,0
 05/03  15:00:00,21.45,25.58965364,59.30299198,717.357042,-0.112120242,5.271156796,0.09590466,0,0,0,0
 05/03  16:00:00,22.5875,26.16168019,58.71280941,783.5399298,-0.007548073,5.028970037,0.09590466,0,0,0,0
 05/03  17:00:00,23.5625,26.33238438,57.66728331,784.3989736,0.054882176,5.063497129,0.09590466,0,0,0,0
 05/03  18:00:00,24.15,26.22521666,54.60885381,680.4454826,0.03864434,5.041435878,0.09590466,0,0,0,0
 05/03  19:00:00,24.175,26.02082505,50.88999108,556.9193589,-0.024147756,5.026676724,0.09590466,0,0,0,0
 05/03  20:00:00,23.725,25.79260822,47.69000655,469.6975625,-1.140522562,32.40118093,0.09590466,0,0,0,0
 05/03  21:00:00,23,25.59457094,46.17427144,431.9240481,-1.194544699,34.98346597,0.09590466,0,0,0,0
 05/03  22:00:00,22.1375,25.36798524,46.45772692,420.0678105,-1.233986542,36.92607737,0.09590466,0,0,0,0
 05/03  23:00:00,21.2375,25.11640561,48.13807065,416.3508936,-1.269930241,38.73309911,0.09590466,0,0,0,0
 05/03  24:00:00,20.275,22.99293556,56.80696872,415.2783726,-1.518171848,51.95109067,0,0,0,0,0
 05/04  01:00:00,19.3375,21.87454352,63.13231335,414.8695795,-0.764504685,17.32415099,0,0,0,0,0
 05/04  02:00:00,18.5625,21.57150768,66.85351354,414.7364105,-0.823098575,19.29301737,0,0,0,0,0
 05/04  03:00:00,17.925,21.33946369,70.42471722,414.6878162,-0.861559716,20.66866459,0,0,0,0,0
 05/04  04:00:00,17.45,21.15382742,73.38052727,414.6701126,-0.894660741,21.90183171,0,0,0,0,0
 05/04  05:00:00,17.175,21.0247242,75.43749576,414.6636732,-0.921197194,22.92258806,0,0,0,0,0
 05/04  06:00:00,17.0375,20.93803021,76.52493613,414.6613335,-0.942622192,23.76779406,0,0,0,0,0
 05/04  07:00:00,17,20.87896495,76.70194998,414.660484,-0.96360942,24.61334742,0,0,0,0,0
 05/04  08:00:00,17.0625,22.55906784,68.55408567,414.6601752,-0.769826781,17.90832432,0.09590466,0,0,0,0
 05/04  09:00:00,17.225,23.32703054,64.1021805,414.6600501,-0.547616761,11.28144025,0.09590466,0,0,0,0
 05/04  10:00:00,17.425,24.60104907,62.54306254,637.9097942,-0.358150508,7.930180424,0.09590466,0,0,0,0
 05/04  11:00:00,17.75,24.68955945,63.34813054,757.6294926,-0.250689266,6.307118926,0.09590466,0,0,0,0
 05/04  12:00:00,18.2125,24.84267133,61.75506265,773.7068266,-0.237530931,6.172540306,0.09590466,0,0,0,0
 05/04  13:00:00,18.9,24.80471119,59.71192484,722.490075,-0.24054457,6.203951316,0.09590466,0,0,0,0
 05/04  14:00:00,19.95,25.1929451,57.90448497,707.2269464,-0.196686658,5.817102172,0.09590466,0,0,0,0
 05/04  15:00:00,21.4625,25.65982363,58.03874571,717.1295251,-0.102249922,5.236111901,0.09590466,0,0,0,0
 05/04  16:00:00,22.975,26.31533933,60.4405399,783.6242762,0.036933057,5.072923825,0.09590466,0,0,0,0
 05/04  17:00:00,23.4375,26.36274225,63.00541592,784.4321662,0.112707739,5.263508938,0.09590466,0,0,0,0
 05/04  18:00:00,23.15,26.01904193,62.64733268,680.0134109,0.071593737,5.123306038,0.09590466,0,0,0,0
 05/04  19:00:00,22.625,25.6431448,60.89240716,556.3249639,-0.013912279,5.024142797,0.09590466,0,0,0,0
 05/04  20:00:00,21.9625,25.31921482,59.24984842,469.2638369,-1.143874816,32.56033539,0.09590466,0,0,0,0
 05/04  21:00:00,21.2625,25.09533193,58.53804817,431.7018231,-1.201417904,35.31903157,0.09590466,0,0,0,0
 05/04  22:00:00,20.5625,24.88316985,58.69519196,419.9719978,-1.242540155,37.35326778,0.09590466,0,0,0,0
 05/04  23:00:00,19.925,24.67951609,58.96441149,416.3133856,-1.28154741,39.32444037,0.09590466,0,0,0,0
 05/04  24:00:00,19.3875,22.62969815,66.44536974,415.2626992,-1.538631626,53.04187154,0,0,0,0,0
 05/05  01:00:00,18.8875,21.69842118,70.10022743,414.863826,-0.768626296,17.45439643,0,0,0,0,0
 05/05  02:00:00,18.3875,21.49137126,70.85388856,414.7342209,-0.821554472,19.23963903,0,0,0,0,0
 05/05  03:00:00,18.0125,21.33075107,71.66797328,414.687003,-0.862767767,20.71273384,0,0,0,0,0
 05/05  04:00:00,17.7125,21.20188238,72.44618728,414.6698183,-0.894504359,21.89603739,0,0,0,0,0
 05/05  05:00:00,17.475,21.08927263,73.28173361,414.6635681,-0.92340616,23.00914201,0,0,0,0,0
 05/05  06:00:00,17.275,20.98922935,74.07754224,414.6612963,-0.948838791,24.01688683,0,0,0,0,0
 05/05  07:00:00,17.075,20.88826218,74.59217199,414.6604707,-0.976423425,25.13875179,0,0,0,0,0
 05/05  08:00:00,16.9375,22.51907332,67.58662735,414.6601679,-0.788934147,18.5403223,0.09590466,0,0,0,0
 05/05  09:00:00,16.7125,23.09595621,65.0107868,414.6600487,-0.592422474,12.3574529,0.09590466,0,0,0,0
 05/05  10:00:00,16.475,24.26031999,64.35164791,637.7669889,-0.426731584,9.058413959,0.09590466,0,0,0,0
 05/05  11:00:00,16.4,24.2220178,66.54707797,757.0849697,-0.334741426,7.336714189,0.09590466,0,0,0,0
 05/05  12:00:00,16.4625,24.23599863,66.55166948,772.8219312,-0.344175459,7.464512538,0.09590466,0,0,0,0
 05/05  13:00:00,16.625,23.99793666,66.26239662,721.3394407,-0.378206377,7.989779274,0.09590466,0,0,0,0
 05/05  14:00:00,16.95,24.161812,65.48185645,705.8206745,-0.377304221,7.968666489,0.09590466,0,0,0,0
 05/05  15:00:00,17.5375,24.36748234,65.70413741,715.2280323,-0.33476041,7.334785131,0.09590466,0,0,0,0
 05/05  16:00:00,18.425,24.89826432,66.56262143,780.9847479,-0.239659174,6.227711767,0.09590466,0,0,0,0
 05/05  17:00:00,19.4875,25.0394418,68.21320036,781.562718,-0.172967272,5.621734732,0.09590466,0,0,0,0
 05/05  18:00:00,20.4625,24.93031139,68.62783638,678.0523233,-0.176788855,5.655128078,0.09590466,0,0,0,0
 05/05  19:00:00,20.9875,24.80223708,67.99703532,555.3760784,-0.204977721,5.877532325,0.09590466,0,0,0,0
 05/05  20:00:00,20.6625,24.57861435,66.47439264,468.8671024,-1.303372647,40.4482687,0.09590466,0,0,0,0
 05/05  21:00:00,19.4625,24.20724966,63.98290543,431.5281155,-1.390540549,45.01569207,0.09590466,0,0,0,0
 05/05  22:00:00,18.2125,23.76772273,61.11925276,419.8939235,-1.505111738,51.18023975,0.09590466,0,0,0,0
 05/05  23:00:00,17.3,23.39733061,59.13569381,416.28134,-1.604812005,56.60582987,0.09590466,0,0,0,0
 05/05  24:00:00,16.75,21.32811809,65.43732378,415.2406226,-1.899917306,71.58100829,0,0,0,0,0
 05/06  01:00:00,16.4125,20.57780047,68.30720764,414.8579547,-1.103749702,30.68931146,0,0,0,0,0
 05/06  02:00:00,16.1125,20.42205806,69.52364709,414.7317701,-1.145237762,32.61751266,0,0,0,0,0
 05/06  03:00:00,15.75,20.26762832,70.86475011,414.6860058,-1.180906694,34.32148435,0,0,0,0,0
 05/06  04:00:00,15.225,20.07444301,72.02358123,414.6694134,-1.224236806,36.44292146,0,0,0,0,0
 05/06  05:00:00,14.625,19.85989122,72.40541476,414.6634023,-1.276881147,39.08813855,0,0,0,0,0
 05/06  06:00:00,14.025,19.64472343,71.71559437,414.6612277,-1.335802623,42.12693919,0,0,0,0,0
 05/06  07:00:00,13.675,19.4832989,70.53059248,414.6604425,-1.392014794,45.08775957,0,0,0,0,0
 05/06  08:00:00,14.35,21.07654163,63.69603854,414.660157,-1.209832531,36.00287399,0.09590466,0,0,0,0
 05/06  09:00:00,16.175,22.18629164,62.12050376,414.6600455,-0.938258331,23.65462475,0.09590466,0,0,0,0
 05/06  10:00:00,18.0625,24.14811482,62.96437883,632.3464529,-0.581348858,12.57507388,0.09590466,0,0,0,0
 05/06  11:00:00,19.3875,24.60553798,66.28238659,758.9731482,-0.357914132,7.66946344,0.09590466,0,0,0,0
 05/06  12:00:00,20.3,24.91117899,65.11010056,775.5622532,-0.295911721,6.824920825,0.09590466,0,0,0,0
 05/06  13:00:00,21.1625,24.94757131,61.92753874,724.4254567,-0.284222724,6.680567762,0.09590466,0,0,0,0
 05/06  14:00:00,22.125,25.31649652,57.9648201,708.9615528,-0.249550262,6.300300224,0.09590466,0,0,0,0
 05/06  15:00:00,23.5625,25.74549728,55.43595136,718.7789446,-0.181795185,5.698394808,0.09590466,0,0,0,0
 05/06  16:00:00,25.1375,26.42736775,55.38107658,785.4401386,-0.049823611,5.098611543,0.09590466,0,0,0,0
 05/06  17:00:00,25.575,26.52225243,56.00750366,786.4873865,0.029365823,5.018156275,0.09590466,0,0,0,0
 05/06  18:00:00,25.125,26.17279443,54.71275754,681.8686188,-0.019103615,5.027004783,0.09590466,0,0,0,0
 05/06  19:00:00,24.4625,25.79508752,52.66540222,557.612743,-0.106287024,5.252213957,0.09590466,0,0,0,0
 05/06  20:00:00,23.7,25.47820803,51.49443037,469.9802852,-1.229598531,36.71238635,0.09590466,0,0,0,0
 05/06  21:00:00,22.9625,25.27539596,51.43038828,432.0264675,-1.276007467,39.04160216,0.09590466,0,0,0,0
 05/06  22:00:00,22.45,25.14954977,51.90139008,420.104688,-1.296912321,40.10980073,0.09590466,0,0,0,0
 05/06  23:00:00,22.1125,25.07590549,52.74835848,416.3654759,-1.303374924,40.44215709,0.09590466,0,0,0,0
 05/06  24:00:00,21.875,23.26632611,59.92210752,415.2819938,-1.509659929,51.48694818,0,0,0,0,0
 05/07  01:00:00,21.675,22.42056169,64.18856924,414.8731782,-0.694213253,15.14036138,0,0,0,0,0
 05/07  02:00:00,21.35,22.23781516,65.85128367,414.7382298,-0.731589287,16.26726584,0,0,0,0,0
 05/07  03:00:00,20.8875,22.05969674,67.23982291,414.688682,-0.763066605,17.2679715,0,0,0,0,0
 05/07  04:00:00,20.2,21.82239702,68.5920458,414.6705022,-0.80607808,18.70554558,0,0,0,0,0
 05/07  05:00:00,19.3375,21.52987591,69.4469479,414.6638378,-0.865360655,20.81269236,0,0,0,0,0
 05/07  06:00:00,18.5625,21.25726942,69.67747909,414.6613996,-0.929005667,23.23343245,0,0,0,0,0
 05/07  07:00:00,18.1125,21.0711597,69.68714134,414.6605097,-0.981910787,25.36657074,0,0,0,0,0
 05/07  08:00:00,18.25,22.88503258,62.64127127,414.6601863,-0.780024574,18.34628739,0.09590466,0,0,0,0
 05/07  09:00:00,19.025,23.84520882,60.56856101,414.6600531,-0.504763833,10.34221784,0.09590466,0,0,0,0
 05/07  10:00:00,20.0875,25.22134319,62.2278447,633.2222046,-0.265054055,6.756335915,0.09590466,0,0,0,0
 05/07  11:00:00,21.1875,25.53572784,65.52317034,759.3956823,-0.094998036,5.1899124,0.09590466,0,0,0,0
 05/07  12:00:00,22.35,25.89571339,65.09236752,776.2519724,-0.022053687,5.022330859,0.09590466,0,0,0,0
 05/07  13:00:00,23.4875,26.02969327,63.20263661,725.3077681,0.019913937,5.009191283,0.09590466,0,0,0,0
 05/07  14:00:00,24.5875,26.40985591,60.68325038,709.8777031,0.065169302,5.096181048,0.09590466,0,0,0,0
 05/07  15:00:00,25.6875,26.75129908,59.09268952,719.5938287,0.129068543,5.352238595,0.09590466,0,0,0,0
 05/07  16:00:00,26.5375,27.22774129,58.51210515,785.8844755,0.220230824,6.027244559,0.09590466,0,0,0,0
 05/07  17:00:00,26.675,27.22120329,57.80625091,786.609983,0.255201002,6.353381272,0.09590466,0,0,0,0
 05/07  18:00:00,26.2875,26.90175506,55.4884128,681.9550685,0.20023524,5.848626993,0.09590466,0,0,0,0
 05/07  19:00:00,25.725,26.5922329,52.85510107,557.7081935,0.127562356,5.349192825,0.09590466,0,0,0,0
 05/07  20:00:00,25,26.31393337,51.23869978,470.0469524,-0.98540127,25.51771174,0.09590466,0,0,0,0
 05/07  21:00:00,24.2625,26.10457444,51.14254246,432.0618616,-1.034692958,27.60451756,0.09590466,0,0,0,0
 05/07  22:00:00,23.625,25.93798943,51.84911023,420.1202053,-1.061660565,28.78735477,0.09590466,0,0,0,0
 05/07  23:00:00,23.025,25.78130914,53.09467336,416.3709807,-1.081528319,29.67574261,0.09590466,0,0,0,0
 05/07  24:00:00,22.4875,23.87843047,60.59268906,415.2840169,-1.302132172,40.62362289,0,0,0,0,0
 05/08  01:00:00,21.9875,22.91701429,65.46189389,414.8738027,-0.505234917,10.34797359,0,0,0,0,0
 05/08  02:00:00,21.4875,22.63573465,68.10903309,414.7384061,-0.562426684,11.62733405,0,0,0,0,0
 05/08  03:00:00,20.9875,22.42521695,70.54329332,414.6887272,-0.599499159,12.53756371,0,0,0,0,0
 05/08  04:00:00,20.425,22.21138498,72.85080526,414.6705135,-0.637462451,13.53316258,0,0,0,0,0
 05/08  05:00:00,19.8875,22.00374579,74.72921147,414.6638426,-0.677806772,14.65843455,0,0,0,0,0
 05/08  06:00:00,19.45,21.83092632,75.97189262,414.6614029,-0.71485361,15.75344406,0,0,0,0,0
 05/08  07:00:00,19.175,21.7039438,76.85371798,414.6605118,-0.7462419,16.72720048,0,0,0,0,0
 05/08  08:00:00,19.1625,23.53327469,69.27387613,414.6601873,-0.539491519,11.6177033,0.09590466,0,0,0,0
 05/08  09:00:00,19.325,24.29518991,66.50561439,414.6600533,-0.299027722,6.860400383,0.09590466,0,0,0,0
 05/08  10:00:00,19.5875,25.4138321,66.7062409,638.2078268,-0.123879689,5.534546526,0.09590466,0,0,0,0
 05/08  11:00:00,19.95,25.50328728,68.30369092,758.5089553,-0.015331878,5.006327247,0.09590466,0,0,0,0
 05/08  12:00:00,20.4125,25.65661299,66.83142507,774.8063932,0.001280941,5.001517528,0.09590466,0,0,0,0
 05/08  13:00:00,21.0375,25.61343414,64.46071205,723.5676208,-0.00675048,5.004784073,0.09590466,0,0,0,0
 05/08  14:00:00,21.8625,25.92148126,61.97869222,708.1278492,0.018587423,5.014524462,0.09590466,0,0,0,0
 05/08  15:00:00,22.95,26.25371167,61.12705943,717.8287678,0.080588419,5.142520315,0.09590466,0,0,0,0
 05/08  16:00:00,23.9625,26.76729554,61.85213854,784.0641504,0.182593739,5.719269465,0.09590466,0,0,0,0
 05/08  17:00:00,24.175,26.74866147,62.78568565,784.6869608,0.227701998,6.077113498,0.09590466,0,0,0,0
 05/08  18:00:00,23.9125,26.3945175,61.72723402,680.2518838,0.169380605,5.614204819,0.09590466,0,0,0,0
 05/08  19:00:00,23.425,26.03298713,60.26227999,556.5498008,0.086702742,5.172008691,0.09590466,0,0,0,0
 05/08  20:00:00,22.825,25.73058391,59.6759672,469.4142174,-1.031679824,27.4798328,0.09590466,0,0,0,0
 05/08  21:00:00,22.1625,25.51533472,59.83814339,431.7767536,-1.080839387,29.64655751,0.09590466,0,0,0,0
 05/08  22:00:00,21.525,25.31775702,60.38285864,420.003738,-1.11855884,31.36958015,0.09590466,0,0,0,0
 05/08  23:00:00,20.925,25.12901375,61.30946095,416.3261906,-1.151072889,32.89322357,0.09590466,0,0,0,0
 05/08  24:00:00,20.3875,23.10046506,70.02308966,415.2684941,-1.396586728,45.53138226,0,0,0,0,0
 05/09  01:00:00,19.825,22.1181643,75.09542362,414.8662418,-0.625457894,13.21745576,0,0,0,0,0
 05/09  02:00:00,19.35,21.90177677,76.46731289,414.7352454,-0.67903966,14.69417319,0,0,0,0,0
 05/09  03:00:00,18.8875,21.72073896,77.68824672,414.6874287,-0.718845845,15.87610659,0,0,0,0,0
 05/09  04:00:00,18.3875,21.53198816,78.78261066,414.6699874,-0.761336697,17.21281472,0,0,0,0,0
 05/09  05:00:00,18.0125,21.37364795,79.46049064,414.6636329,-0.801673224,18.55229944,0,0,0,0,0
 05/09  06:00:00,17.7125,21.24247216,79.64844363,414.6613206,-0.837702165,19.80764959,0,0,0,0,0
 05/09  07:00:00,17.5375,21.13898808,79.59203606,414.6604798,-0.872083956,21.05544493,0,0,0,0,0
 05/09  08:00:00,17.75,22.89189321,71.29559888,414.6601739,-0.67495191,15.05123163,0.09590466,0,0,0,0
 05/09  09:00:00,18.4,23.83400345,67.64344688,414.6600498,-0.412775953,8.56478238,0.09590466,0,0,0,0
 05/09  10:00:00,19.325,25.19844025,67.44875294,633.0489083,-0.190288947,6.030014177,0.09590466,0,0,0,0
 05/09  11:00:00,20.325,25.50110785,69.43726402,758.836387,-0.030219028,5.020682334,0.09590466,0,0,0,0
 05/09  12:00:00,21.3875,25.8211568,68.23727407,775.5084089,0.024358291,5.019285562,0.09590466,0,0,0,0
 05/09  13:00:00,22.4875,25.92345689,66.01797703,724.5577605,0.050453652,5.054034016,0.09590466,0,0,0,0
 05/09  14:00:00,23.5875,26.32334434,63.07248133,709.1902981,0.100681678,5.221160255,0.09590466,0,0,0,0
 05/09  15:00:00,24.6875,26.69249879,60.85080336,718.8989812,0.170472475,5.609773361,0.09590466,0,0,0,0
 05/09  16:00:00,25.725,27.2061176,60.34834089,785.2313323,0.263986227,6.471531681,0.09590466,0,0,0,0
 05/09  17:00:00,26.4125,27.32662532,60.09759343,786.1861924,0.323119755,7.171550498,0.09590466,0,0,0,0
 05/09  18:00:00,26.475,27.13565156,58.44604952,681.8525803,0.302509704,6.912672435,0.09590466,0,0,0,0
 05/09  19:00:00,26.0875,26.87011214,56.49325069,557.7433518,0.242687104,6.232949063,0.09590466,0,0,0,0
 05/09  20:00:00,25.4625,26.62067967,54.98257817,470.0928603,-0.863123478,20.73174544,0.09590466,0,0,0,0
 05/09  21:00:00,24.7,26.42263565,54.76639435,432.0878243,-0.907934101,22.40920364,0.09590466,0,0,0,0
 05/09  22:00:00,23.8375,26.21538565,55.69397181,420.1302232,-0.93600713,23.50559303,0.09590466,0,0,0,0
 05/09  23:00:00,22.9375,25.98048731,56.83782843,416.3733179,-0.968956149,24.83289797,0.09590466,0,0,0,0
 05/09  24:00:00,22.1,23.96940613,64.66945122,415.2877267,-1.208380942,35.9923228,0,0,0,0,0
 05/10  01:00:00,21.3,22.85904773,69.89107593,414.873377,-0.444010077,9.130886646,0,0,0,0,0
 05/10  02:00:00,20.5,22.52240375,71.95374765,414.7380283,-0.517568354,10.60771314,0,0,0,0,0
 05/10  03:00:00,19.825,22.26543669,73.81640721,414.6884889,-0.571260344,11.84008411,0,0,0,0,0
 05/10  04:00:00,19.2875,22.05888156,75.54435598,414.6703886,-0.614915037,12.93432388,0,0,0,0,0
 05/10  05:00:00,18.85,21.88579166,76.97068514,414.6637843,-0.65200585,13.93013383,0,0,0,0,0
 05/10  06:00:00,18.575,21.75726457,77.89090229,414.6613774,-0.684842621,14.86050603,0,0,0,0,0
 05/10  07:00:00,18.4375,21.67340358,78.52909254,414.6605012,-0.707716673,15.53653007,0,0,0,0,0
 05/10  08:00:00,18.7125,23.50185693,70.61597681,414.6601831,-0.501572009,10.76773888,0.09590466,0,0,0,0
 05/10  09:00:00,19.4625,24.47935835,67.43376013,414.6600521,-0.23068042,6.117168158,0.09590466,0,0,0,0
 05/10  10:00:00,20.3625,25.79465986,67.36742838,638.3145522,-0.010842987,5.259729813,0.09590466,0,0,0,0
 05/10  11:00:00,21.2,26.02933462,68.46963878,758.9471115,0.127027227,5.335088462,0.09590466,0,0,0,0
 05/10  12:00:00,22.0625,26.2939421,66.18953367,775.5552537,0.162208217,5.548860804,0.09590466,0,0,0,0
 05/10  13:00:00,23.0875,26.37346855,62.89499295,724.5497989,0.171254819,5.609810283,0.09590466,0,0,0,0
 05/10  14:00:00,24.375,26.80075273,59.69560295,709.2821117,0.215799057,5.97950237,0.09590466,0,0,0,0
 05/10  15:00:00,25.9625,27.27003368,58.69247164,719.2815764,0.305618563,6.957781521,0.09590466,0,0,0,0
 05/10  16:00:00,27.475,27.87555701,60.53508286,786.0547768,0.432551321,8.942597727,0.09590466,0,0,0,0
 05/10  17:00:00,27.75,27.92186803,63.58067456,787.1394551,0.515106728,10.54853402,0.09590466,0,0,0,0
 05/10  18:00:00,26.9125,27.52556238,64.47815877,682.2686274,0.479251891,9.814909761,0.09590466,0,0,0,0
 05/10  19:00:00,25.625,27.02885114,64.22626154,557.6789878,0.388445135,8.16435138,0.09590466,0,0,0,0
 05/10  20:00:00,24.1625,26.53391963,64.38150736,469.883225,-0.754145875,16.99763467,0.09590466,0,0,0,0
 05/10  21:00:00,22.725,26.10200669,64.73965935,431.9263989,-0.844261099,20.05079991,0.09590466,0,0,0,0
 05/10  22:00:00,21.575,25.73691429,64.98210301,420.0434682,-0.920867472,22.9158469,0.09590466,0,0,0,0
 05/10  23:00:00,20.7,25.44773941,65.12987289,416.3351206,-0.980806641,25.32257329,0.09590466,0,0,0,0
 05/10  24:00:00,20.15,23.37097522,73.07808636,415.270446,-1.244288991,37.80437097,0,0,0,0,0
 05/11  01:00:00,19.8125,22.45996896,76.57227788,414.8664952,-0.474181306,9.701931059,0,0,0,0,0
 05/11  02:00:00,19.575,22.3244847,76.79032841,414.7352577,-0.51635165,10.57689685,0,0,0,0,0
 05/11  03:00:00,19.375,22.22367585,77.04497337,414.6874196,-0.544190228,11.19943771,0,0,0,0,0
 05/11  04:00:00,19.175,22.12539857,77.35086239,414.6699868,-0.57134726,11.83955677,0,0,0,0,0
 05/11  05:00:00,18.975,22.02630568,77.48226772,414.663636,-0.599609958,12.53979908,0,0,0,0,0
 05/11  06:00:00,18.775,21.92691292,77.23930816,414.6613232,-0.630414402,13.34257018,0,0,0,0,0
 05/11  07:00:00,18.6375,21.84295056,76.68294539,414.6604814,-0.660415745,14.16319277,0,0,0,0,0
 05/11  08:00:00,18.9125,23.6820073,68.04584925,414.6601758,-0.459097343,9.902009053,0.09590466,0,0,0,0
 05/11  09:00:00,19.725,24.67023424,64.51562446,414.66005,-0.19232949,5.779923516,0.09590466,0,0,0,0
 05/11  10:00:00,20.7875,25.99555516,65.20550149,638.3685597,0.028784941,5.279065991,0.09590466,0,0,0,0
 05/11  11:00:00,21.8875,26.29524659,67.48690823,759.2143248,0.183824648,5.702910625,0.09590466,0,0,0,0
 05/11  12:00:00,22.9875,26.62511113,66.79588402,776.0309348,0.245728151,6.261579704,0.09590466,0,0,0,0
 05/11  13:00:00,23.9625,26.71422895,64.89461948,725.0414064,0.273702842,6.556991038,0.09590466,0,0,0,0
 05/11  14:00:00,24.8,27.02758477,62.6398733,709.5360691,0.309320176,6.995112792,0.09590466,0,0,0,0
 05/11  15:00:00,25.5375,27.27496877,61.82154506,719.1054505,0.359738002,7.697308246,0.09590466,0,0,0,0
 05/11  16:00:00,26.05,27.63822057,63.13802844,785.1996417,0.43657462,8.99401879,0.09590466,0,0,0,0
